"","x"
"346","Helene Fischer Fans, aufgepasst!
""THAT'S ME!"" heißt der erste Damenduft, den die Star-Sängerin in diesem Moment in München präsentiert. Der Duft wird ab September exklusiv in unseren Parfümerien und auf www.douglas.de erhältlich sein. Wir sind live für Euch dabei und schnuppern Note für Note ihren neusten Hit!"
"347",NA
"348","Unser Nagel-Design der Woche! Hot or Not?

Zartes Apricot: www.douglas.de/mac-pep
Tiefes Schwarz: www.douglas.de/black-chief
Nail Sticker in Gold: www.douglas.de/nail-sticker

(Gesehen auf: www.pinterest.com/pin/167336942379684343/)"
"349",NA
"350","♡ ORIGINS-Produkttest ♡ 
Wir suchen 50 ProdukttesterInnen für unser Pflege-Set von Origins. Darin enthalten sind ein GinZing Refreshing Scrub Cleanser (150 ml), ein GinZing Energy-boosting Moisturizer (50 ml) und eine GinZing Refreshing Eye Cream (15  ml). Bewerbt Euch bis kommenden Sonntag, den 03.08.2014 unter www.douglas.de/produkttest-origins. Wir drücken Euch die Daumen! Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 08.08. per E-Mail.

Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben. Wir arbeiten für Euch daran!"
"351","Wir haben einen Blick hinter die Kulissen unseres großen Douglas Beauty Star Shootings geworfen. Wir finden, unsere Douglas Beauty Stars sehen klasse aus! Was meint Ihr? Mehr Backstage-Bilder findet ihr unter www.douglas.de/shooting."
"352",NA
"353",NA
"354",NA
"355",NA
"356","Endlich ist es soweit! URBAN DECAY ist ab sofort bei uns erhältlich: www.douglas.de/urban-decay"
"357","Dürfen wir vorstellen: Pfirsichfarbener Lidschatten und lockiger Wet-Look von Bumble and bumble. You like? www.douglas.de/bumble-bumble"
"358",NA
"359","Unser Look der Woche: Nude Smokey Eyes! ... direkt von der Berlin Fashion Week und gestylt von lavera: www.douglas.de/lavera-look"
"360","Erratet Ihr, was das ist? Auf jeden Fall unsere liebste Farbe für diesen Sommer von Bobbi Brown. www.douglas.de/passionfruit"
"361",NA
"362","Liebe Box-of-Beauty-Abonnenten, 
wir haben Eure Hinweise zum „Lip Tint“ ernst genommen und direkt beim Lieferanten Catrice nachgefragt. Dieser teilte uns zunächst mit, dass das Produkt bis Ende 2015 „bedenkenlos zu verwenden“ sei. Leider haben wir jetzt von Catrice die Info erhalten, dass es ein – für uns – „unerwartetes Qualitätsproblem“ beim Lip Tint gab. Das darf natürlich nicht passieren. Deshalb erhalten unsere Box of Beauty Abonnenten mit der August-Box einen zusätzlichen Originalartikel (Made to Stay Smooth Lip Polish von Catrice) als kleine Entschuldigung. 
Liebe Grüße von Eurem Box of Beauty Team"
"363",NA
"364","Beauty-Junkies, aufgepasst! Erratet Ihr, auf welche wunderbare Make-up-Marke wir uns alle freuen dürfen? … diesen Monat neu und exklusiv auf www.douglas.de. Die Spannung steigt!"
"365",NA
"366",NA
"367","Ein wunderschönes Wochenende Euch allen!"
"368",NA
"369","Wir <3 dieses Augen-Make-up! Ihr auch? Unsere Empfehlungen zum Nachschminken: 
Eyeliner: www.douglas.de/mac-fluidline
Lidschatten: www.douglas.de/hypnose-palette

(Gesehen auf www.pinterest.com/pin/489344315731810703/)"
"370","Wir sehen Lila! Mit dem neuen Luxus-Parfum von Tom Ford 'Velvet Orchid'. Ganz schön heiß, oder? www.douglas.de/velvet-orchid"
"371",NA
"372",NA
"373","Welcher Lack darf's bei Euch diesen Sommer sein? 
Eine kleine Auswahl findet Ihr hier: www.douglas.de/blog-nagellack

Knall-Pink: www.douglas.de/dior-frontrow
Klarer Top Coat: www.douglas.de/essie-goodtogo 
Glitter Top Coat: www.douglas.de/effect-misslyn
Crackling Top Coat: www.douglas.de/phyton-misslyn"
"374",NA
"375","HAPPY NAILS! 
Zum Wochenstart haben wir wieder ein Fan-Geschenk für Euch! Zu jeder Bestellung ab 39 Euro auf www.douglas.de/fangeschenk-douglasabsolute bekommt Ihr einen Douglas Absolute Nagellack in Überraschungsfarbe (11 ml) geschenkt. Gebt einfach den Code DAB234 in Eurem Warenkorb ein. 

Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Gültig bis 27.07.2014."
"376","54...74...90...2014. Wir gratulieren unserer Elf und schenken Euch 11% auf Alles.* www.douglas.de/Weltmeister

*Gültig nur bis 14.07.2014. Der Rabatt wird im Warenkorb angezeigt."
"377",NA
"378","Heute geht's um den Titel! 
Seid Ihr auch schon so aufgeregt wie wir? Zur Feier des Tages könnt Ihr eines von 50 Smashbox Make-up-Sets gewinnen! Darin enthalten: ein Smashbox Be Legendary Lipstick 'Melondrama' (3 g) und einen Smashbox Photo Op Eye Shadow Trio 'Focal Point' (2,76 g). Schickt uns einfach bis zum 15.07.2014 eine E-Mail an facebook@douglas.de mit dem Betreff 'Smashbox Make-up-Set'. Alle glücklichen Gewinner bekommen am 17.07.2014 eine E-Mail von uns. Hier geht's zu den Teilnahmebedingungen der Verlosung: www.douglas.de/Finale."
"379",NA
"380",NA
"381","""Schenke Deinen Liebsten einen Kuss!"" 
In 16 Douglas-Parfümerien konntet Ihr Euch zum Tag des Kusses mit einer unserer Fotoboxen ablichten lassen. Eure Bilder gab's zum Mitnehmen, Ihr konntet sie bei Facebook hochladen und mit Euren Liebsten teilen. Schaut Euch hier die vielen schönen Kuss-Fotos an: www.douglas.de/Tag-des-Kusses. Wir hoffen, es hat euch genauso viel Spaß gemacht wie uns!"
"382",NA
"383","Wir feiern mit Euch die WM! 
Zur Feier unseres Einzugs ins Finale könnt Ihr eines von 20 Bumble and bumble Sets gewinnen. Darin enthalten ein Pret-á-powder Launch Kit (56 ml) und ein Surf Travel Kit mit Shampoo, Conditioner und Surfspray (je 60 ml). Schickt uns einfach bis zum 11.07.2014 eine E-Mail an facebook@douglas.de mit dem Betreff 'Bumble and bumble Set'. Wir drücken Euch die Daumen! Wer gewonnen hat, bekommt am 14.07.2014 eine E-Mail von uns. Hier geht's zu den Teilnahmebedingungen der Verlosung: www.douglas.de/Deutschland-Brasilien"
"384","Für alle Beautys! 
Wer sich schon immer ein professionelles Make-up und individuelle Beratung gewünscht hat, hat jetzt die Chance: Bewerbt Euch beim 'Douglas Beauty Check' und bekommt ein persönliches Makeover. Alles was Ihr tun müsst, ist, ein Bewerbungsvideo mit Eurem Anliegen hier hochzuladen: www.douglas.de/beautycheck 
Viel Spaß! Wir drücken Euch die Daumen!"
"385","7:1 - seid Ihr auch so überrascht und stolz wie wir? Wir jubeln und freuen uns auf das Finale! Und wünschen Euch viel Spaß mit 11% Rabatt auf Sonnenpflege unter www.douglas.de/sonnenpflege.

*Gültig am 09.07. und 10.07.2014. Der Rabatt wird im Warenkorb angezeigt."
"386","Hallo zusammen,

wir möchten Euch bitten, die „WM Fanschminke“ nicht weiter zu verwenden. Wie wir heute erfahren haben, hat eine erneute Untersuchung gezeigt, dass dieses Produkt mit der Chargen-Nummer CO83CNFS in der roten Farbe einen verbotenen Farbstoff enthält. Von diesem Farbstoff (Lackrot) können gesundheitliche Risiken ausgehen. Da uns Eure Sicherheit sehr am Herzen liegt, haben wir den Stift  unverzüglich aus unseren Parfümerien und unserem Onlineshop entfernt und bieten ihn nicht mehr zum Verkauf an. 

Allen, die den Schminkstift auf www.douglas.de erworben haben oder ihn in ihrer Box of Beauty hatten, wird der Wert in Höhe von 1,99 € innerhalb der nächsten Tage automatisch gutgeschrieben. Diejenigen, die den Schminkstift in einer unserer Parfümerien erworben haben, können sich dort melden und bekommen den genannten Betrag erstattet. Wir möchten Euch alle bitten, das Produkt zur geordneten Entsorgung in einer unserer Filialen abzugeben.   

Bei Rückfragen zum Thema steht Euch der Douglas-Kundenservice unter der kostenfreien Rufnummer 0800-690 690 5 (montags bis freitags von 8:30 Uhr bis 20:30 Uhr; samstags von 9:00 Uhr bis 20:00 Uhr) zur Verfügung. Auch per E-Mail unter service@douglas.de und hier könnt Ihr Euch immer an uns wenden!

Wir entschuldigen uns für die Unannehmlichkeiten, die Euch durch diese Vorsichtsmaßnahme entstehen. 

Liebe Grüße, 

Kristin vom Douglas-facebook-Team"
"387","Unser Trend-Look der Woche! HOT or NOT? 
Blaue Mascara: www.douglas.de/flashy-blue
Lidschatten: www.douglas.de/zoeva-palette

(gefunden unter www.pinterest.com/pin/64598575877031819/)"
"388",NA
"389","Spieglein, Spieglein an der Wand ... 
Herzlichen Glückwunsch unseren hübschen Douglas Beauty Star Gewinnern JULIA und FELIX! Ihr habt uns überzeugt! Wir freuen uns schon auf die Bilder von Eurem großen Shooting - wer noch?"
"390",NA
"391","KRALLENVERGLEICH :-D www.douglas.de/orangedream"
"392",NA
"393",NA
"394","Wir feiern mit Euch den Tag des Kusses! 

Zu jeder Make-Up-Bestellung ab 15 Euro unter www.douglas.de/clinique erhaltet Ihr einen Clinique Long Last Lipstick 'All Heart' (4 g) geschenkt. Happy Kissing :-*

Gültig nur am 06.07.2014. Nur solange der Vorrat reicht. Das Geschenk wird bei Verfügbarkeit im Warenkorb angezeigt."
"395","Wir sagen Danke an unsere Elf! 

Mit 11% Rabatt auf alle Kiehl's Produkte unter www.douglas.de/WM-Kiehls. Schönes Samstag-Shopping Euch allen! 

*Gültig nur am 05.07.2014. Der Rabatt wird im Warenkorb angezeigt."
"396",NA
"397","Wir feiern mit Euch die WM! 
Zur Feier des Viertelfinales verlosen wir 30 Bobbi-Brown-Sets, darin: ein Bobbi Brown Pot Rouge for Lips and Cheeks 'Calypso Coral' (3,7 g) und eine Bobbi Brown Smokey Eye Mascara (6 ml). Was meint Ihr, werden unsere Jungs das Halbfinale erreichen? 
Schickt uns bis kommenden Montag, den 07.07.2014 eine E-Mail an facebook@douglas.de mit Eurem Namen und Eurer Adresse. Wer gewonnen hat, bekommt von uns am 09.07.2014 eine E-Mail. Wir drücken Euch und unserer Elf die Daumen! 
Unsere Teilnahmebedingungen zum Gewinnspiel findet Ihr hier: www.douglas.de/Deutschland-Frankreich"
"398","DEUTSCHLAND KÜSST FÜR DEN GUTEN ZWECK!
Macht mit beim Kusstag von Douglas und DKMS LIFE! Douglas sammelt vom 04. bis 06. Juli in allen Douglas Parfümerien deutschlandweit Küsse. Bei 250.000 Küssen spendet Douglas 25.000 Euro an das DKMS LIFE Patientenprogramm
""look good feel better"". Weitere Infos findet Ihr unter douglas.de/dkmslife. Wir freuen uns auf Euch!"
"399",NA
"400","Douglas feiert mit lavera die Fashion Week Berlin! 

Wir verlosen 1x 2 VIP-Tickets für Dich und Deine Begleitung zum lavera Showfloor bei der Berlin Fashion Week am 11.07.2014. An- und Abreise zum Showfloor, eine Übernachtung im Doppelzimmer in einem exklusiven Hotel sowie Sektempfang und Make-up-Styling inklusive.
Zusätzlich verlosen wir 20 Goody Bags mit einem Beauty Balm, der Bodylotion 'Honey Moments' und der Eyeshadow Quattro Palette aus der neuen 'Trend Sensitiv' Reihe.
Schicke uns bis 03.07.2014 eine E-Mail an facebook@douglas.de mit dem Betreff 'Fashion Week Berlin' und Deiner Begründung, warum Du die VIP-Tickets oder eine Goody-Bag gewinnen solltest. Wir drücken die Daumen! Hier findest Du unsere Teilnahmebedingungen: www.douglas.de/douglas/Douglas-Aktuell/index_c009211.html"
"401",NA
"402","VIERTELFINALE, WIR KOMMEN! :-)

Zum Einzug unserer Nationalmannschaft ins Viertelfinale schenken wir Euch heute zu jeder Duft-Bestellung ab 35,-€ auf www.douglas.de/Viertelfinale einen mobilen Ralph Lauren Lautsprecher in einer Überraschungsfarbe.*

*Solange der Vorrat reicht und nur ein Geschenk pro Kunde. Das Geschenk wird bei Verfügbarkeit direkt im Warenkorb angezeigt."
"403",NA
"404","Wir <3 Benefit! 
Wir suchen 50 ProdukttesterInnen für unser Benefit-Make-up-Set. Im Set enthalten sind: Ein They’re real! Push up Liner (1,4 g), eine They’re real! Mascara (8,5 g), ein Hydrasmooth Lip Color ‘Air Kiss’ (15 ml) und ein Box o' Powder Rockateur (5 g). Bewerbt Euch bis kommenden Sonntag, den 06.07. unter www.douglas.de/produkttest-benefit. Wir drücken Euch die Daumen und freuen uns auf Eure Bewerbungen! Ob Ihr beim Produkttest dabei seid, erfahrt Ihr bis zum 11.07. per E-Mail. 
Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben. Wir arbeiten für Euch daran!"
"405","Wir feiern mit Euch die WM! 
Zum Einzug unserer Elf ins Achtelfinale verlosen wir 30 Clinique Make-up-Sets in den Farben Schwarz-Rot-Gold.

Schickt uns bis kommenden Freitag, den 04.07.2014 eine E-Mail an facebook@douglas.de mit Eurem Namen, Eurer Adresse und dem Betreff ""Douglas macht Fußball schöner"". Wer von Euch gewonnen hat, bekommt von uns am 07.07.2014 eine E-Mail. Unsere Teilnahmebedingungen zum Gewinnspiel findet Ihr hier: www.douglas.de/Deutschland-Algerien

Wir drücken Euch und unseren Jungs fest die Daumen!"
"406",NA
"407","Neu & exklusiv bei uns: Der Guerlain Terra Tropica Puder! www.douglas.de/guerlain-tropica
Zum Testurteil unserer lieben Kollegin Michelle auf 'beautystories' gelangt Ihr hier: www.douglas.de/Blogbeitrag-Guerlain"
"408","Happy Beauty-Weekend! Ab heute bekommt Ihr zu jeder Bestellung ab 39 Euro auf www.douglas.de/beauty-weekend einen Mini They’re Real! Push-up Liner von Benefit (0,36 g) geschenkt. Gebt einfach den Code PUL234 in Eurem Warenkorb ein. Gültig bis zum 04.07. Nur solange der Vorrat reicht. Das Geschenk wird bei Verfügbarkeit im Warenkorb angezeigt."
"409","Unser Sieger Angebot für Euch: Zum Einzug unserer deutschen Elf ins Achtelfinale erhaltet Ihr bis morgen 11% auf die US-Kultmarke Benefit* unter www.douglas.de/wm-benefit.

*Gültig bis 28.06.2014. Der Rabatt wird im Warenkorb angezeigt."
"410","Wir feiern mit Euch die WM! 
Zur Feier des dritten Deutschland-Spiels gegen die USA verlosen wir 30 NYX Nude On Nude Paletten. Wir schaffen das heute Abend, oder? 8-)

Schickt uns bis kommenden Montag, den 30.06.2014 eine E-Mail an facebook@douglas.de mit Eurem Namen und Eurer Adresse. Wer von Euch gewonnen hat, bekommt von uns am 02.07.2014 eine E-Mail. Unsere Teilnahmebedingungen zum Gewinnspiel findet Ihr hier: www.douglas.de/Deutschland-USA"
"411","Biotherm Eau Fraîche: Daumen hoch für grünen Newcomer! www.douglas.de/Biotherm-EauFraiche. Die Meinung unserer lieben Kollegin Nina zum neuesten Nachwuchs in der Eaux-Familie von Biotherm erfahrt Ihr auf unserem Blog 'beautystories' unter www.douglas.de/biotherm-eau-fraiche. 

Pssst...Der Duft ist aktuell auf 34,99€ reduziert. :-)"
"412",NA
"413","Unser SUMMER-GOODIE für Euch: Wir schenken Euch zu jeder Bestellung auf www.douglas.de/Summer-Goodie ab 49 € eine Kosmetiktasche von Oilily. Das hübsche Täschchen bietet Platz für die wichtigsten Beauty-Basics, perfekt für Euren Sommerurlaub! ;-)"
"414",NA
"415",NA
"416","Trotz Unentschieden ein Hoch auf unsere Deutsche Elf! Zur Feier des zweiten Deutschland-Spiels erhaltet Ihr 11% auf alle Tagespflegen unter www.douglas.de/wm-tagespflege.
*Gültig bis 23.06.2014. Der Rabatt wird im Warenkorb angezeigt."
"417","Wir feiern mit Euch die WM! 
Zur Feier des zweiten Deutschland-Spiels verlosen wir 25 IsaDora Make-up-Sets. Darin enthalten: Der Twist-up Gloss Stick Nr. 14 Rio Red, der Wonder Nail Nagellack Nr. 786 Ipanema Beach und der Twist-up Blush & Go Nr. 88 Bermuda Bronze. Was meint Ihr, werden unsere Jungs wieder siegen? 

Schickt uns bis kommenden Mittwoch, den 25.06.2014 eine E-Mail an facebook@douglas.de mit Eurem Namen und Eurer Adresse. Wer von Euch gewonnen hat, bekommt von uns am 27.06.2014 eine E-Mail. Unsere Teilnahmebedingungen zum Gewinnspiel findet Ihr hier: www.douglas.de/Deutschland-Ghana"
"418","Unser Nagel-Design zum Wochenende! Wie gefällt's Euch?

Der richtige Rotton: www.douglas.de/femme-fatale
Mit mattierendem Überlack: www.douglas.de/matt

(Gesehen unter www.pinterest.com/pin/138415388521728313/)"
"419","Mittagspause bei Douglas: Wir bereiten uns mit unserem Douglas-Kicker schon mal auf ein Fußball-intensives Wochenende vor ;-) Ihr auch?"
"420",NA
"421","Unser sommerliches Augen-Make-up macht doch Lust auf Sonne, Sommer und Strand - oder was meint Ihr?
www.douglas.de/isadora-eyeliner-aqua"
"422",NA
"423","Unser schönster Sommer-Flirt: Sun Rise Men ♡ Sun Rise Women! Und Eurer?

www.douglas.de/jilsander-sun-men
www.douglas.de/jilsander-sun-women"
"424","Liebe One Direction Fans aufgepasst: Wir verlosen 3x2 Tickets für das Konzert von One Direction in der Düsseldorfer Esprit Arena am Mittwoch, 02.07.2014. Liked diesen Beitrag und schreibt uns bis morgen, 19.06.2014 24 Uhr eine E-Mail an facebook@douglas.de mit dem Betreff „One Direction“, Eurem Vor- und Nachnamen, Eurer vollständigen, aktuellen Anschrift und Eurem Alter (Ihr müsst mind. 16 Jahre sein.). Es gelten unsere Teilnahmebedingungen unter www.douglas.de/1D-Konzert. Wir drücken Euch die Daumen!"
"425",NA
"426","Ein Hoch auf unsere Deutsche Elf! 
Zur Feier des ersten Deutschland-Spiels erhaltet Ihr 11% auf alle Nagellacke unter www.douglas.de/wm-nagellack. 
*Gültig bis 18.06.2014. Der Rabatt wird im Warenkorb angezeigt."
"427",NA
"428","Wir feiern mit Euch die WM! 
Zur Feier des ersten Deutschland-Spiels verlosen wir 30 Jimmy Choo Duftsets mit einem Jimmy Choo Flash EdP (60 ml) und einer Jimmy Choo Flash Bodylotion (100 ml). Wie ist Euer Tipp für's Spiel gegen Portugal? Schickt uns bis kommenden Freitag, den 20.06.2014 eine E-Mail an facebook@douglas.de mit Eurem Namen und Eurer Adresse. Wer gewonnen hat, bekommt von uns am 23.06.2014 eine E-Mail. Unsere Teilnahmebedingungen zum Gewinnspiel findet Ihr hier: www.douglas.de/Deutschland-Portugal. Wir freuen uns auf ein spannendes Spiel und drücken unseren Jungs die Daumen!"
"429","NUR FÜR KURZE ZEIT! Biotherm-Frische-Kick zum Wochenstart: Ihr erhaltet eine Biotherm Aquasource Gesichtscreme (15 ml) zu jeder Bestellung ab 39 Euro auf www.douglas.de/biotherm geschenkt. Gebt einfach den Code BAH234 in Eurem Warenkorb ein.

Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Gültig bis 22.06.2014."
"430",NA
"431",NA
"432",NA
"433","Unser Glam-Look zum fußballbegeisterten Wochenende!

Unsere Produktempfehlung:
www.douglas.de/Isadora-GoldenSand

(Gesehen auf http://www.pinterest.com/pin/261771797063248779/)"
"434",NA
"435","Endlich ist es wieder so weit! Zum Start der WM 2014 zeigen auch unsere Nägel Flagge - seid auch Ihr #bereitwienie?

Hier geht's zu unseren WM-Nagellacken:
www.douglas.de/schwarz
www.douglas.de/rot
www.douglas.de/gold"
"436","Verboten schön! Ab sofort ist der They're Real! Push-up Eyeliner von Benefit vorab exklusiv online bei uns erhältlich: www.douglas.de/Benefit-Pushup. Pssst...Zu jeder Bestellung von Benefit erhaltet Ihr gratis eine Benefit They're Real Mascara (3 g)*.

*Solange der Vorrat reicht. Ein Geschenk pro Kunde."
"437",NA
"438","Sommer, Sonne, Softeis: Pastell trifft auf Sorbet...auch auf unseren Nägeln!

Wir empfehlen folgende Sorten:
www.douglas.de/Beyu-Pastell
www.douglas.de/Dior-Muguet

(Gesehen auf http://www.pinterest.com/pin/137570963592451431/)"
"439",NA
"440",NA
"441","Wir sagen ""Si"" zu unserem Lieblingsduft für's Wochenende! Ihr auch? www.douglas.de/armani-si"
"442",NA
"443","Der Sommer steht vor der Tür! Michelle macht sich beim ""Nike We Own The Night Run"" in Berlin fit für den Strand und verrät die Sommer-Trends von NYX, die sogar Sport-tauglich sind: www.douglas.de/blog-run. Hier geht's zu NYX: www.douglas.de/nyx"
"444","Juhu, endlich beginnt die Festival-Saison! Kristin verrät uns auf unserem Blog 'beautystories' ihre praktischen Beauty-Produkte für das kleine Reisegepäck: www.douglas.de/Festival. Packt Euch dieses Jahr auch das Festival-Fieber?"
"445",NA
"446","☼ Summer in the City ☼

Passende Produkte zum Lust-auf-Sommer-Look findet Ihr hier:

Nagellack in hellblau: www.douglas.de/hellblau
Goldringe: www.douglas.de/goldschmuck

(Gesehen auf http://www.pinterest.com/pin/399131585698392739/)"
"447",NA
"448","Unsere engere Auswahl vom Douglas Beautystar Casting aus ganz Deutschland könnt Ihr in diesem Fotoalbum bewundern. 
Wir danken allen Teilnehmerinnen und Teilnehmern für eine tolle Douglas Beauty Star Saison 2014!"
"449","Zur Einstimmung auf die WM: Unser WM-Look, vorgestellt von einer unserer Lieblings-Bloggerinnen! Hier gelangt Ihr zum Blogbeitrag von Kathrin: www.douglas.de/WM-Look. Die ausführliche Step-by-Step-Anleitung inklusive der verwendeten Produkte findet Ihr bei uns im Shop: www.douglas.de/StepbyStep. "
"450",NA
"451","♡ Smashbox-Produkttest ♡ 
Wir suchen 50 ProdukttesterInnen für unser Smashbox-Make-up-Set. Im Set enthalten sind: Eine Camera Ready Eyes BB Cream (3,5 ml), eine Full Exposure Mascara (11 g), ein Photo Op Eye Shadow Trio “Filter” (2,76 g) und ein Photo Finish Shadow Primer (12 ml). Bewerbt Euch bis kommenden Sonntag, den 08.06. unter www.douglas.de/produkttest-smashbox. Wir drücken Euch die Daumen! Ob Ihr dabei seid, erfahrt Ihr bis zum 13.06. per E-Mail.

Für alle, die mobil unterwegs sind: Leider könnt Ihr Euch vorerst nur von Eurem PC oder Laptop für den Produkttest bewerben."
"452","☼ HAPPY MONDAY ☼ 

Zu jeder Bestellung ab 39 Euro auf www.douglas.de/coral-lipgloss bekommt Ihr einen IsaDora Moisturizing Lip Gloss 'Coral' (3.4 ml) geschenkt. Gebt einfach den Code KSD467 in Eurem Warenkorb ein. 

Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Gültig bis 15.06.2014."
"453",NA
"454",NA
"455","Pretty in Pink: Der neue Rougepinsel von Zoeva! www.douglas.de/zoeva-rougepinsel

Pssst! Douglas Card Kundinnen bekommen sogar einen Sonderpreis für diesen Hingucker <3

(http://instagram.com/p/oQ86sdEubs/#)"
"456",NA
"457",NA
"458","Unser Duft zum sommerlichen Wochenende: ✿ LOLA ✿ von Marc Jacobs! Und Eurer? www.douglas.de/lola-marcjacobs 

Gesehen auf: www.pinterest.com/pin/475129829407256322/"
"459","An alle lieben Papis dieser Welt: ♡ Alles Liebe zum Vatertag ♡

Der Look zum Nachstylen auf Euren Nägeln:
Nudefarbener Nagellack: www.douglas.de/NYX-NudeWhite
Schwarzer Nail Art Liner: www.douglas.de/LCN-Black

(Gesehen auf http://www.pinterest.com/pin/19773685834141848/)"
"460","Unser Lieblings-Sommer-Look der Woche in zarten Pastelltönen. Wem gefällt's? #LOTW

Fliederfarbener Lidschatten: www.douglas.de/Amethyst-Chrystal
Dunkelbrauner Eyeliner: www.douglas.de/Eyeliner-Darkbrown
Korallfarbener Lippenstift: www.douglas.de/Coral-Cream"
"461",NA
"462","♡ We fell in love...in dieses süße Nagel-Design. ♡ 

Nude-Nagellack: www.douglas.de/Anny-Nude
Nagellack für das Herz: www.douglas.de/Dior-Aventure

(Gesehen auf http://www.pinterest.com/pin/509047564103058996/)"
"463",NA
"464","BEAUTYNEWS! Die limitierte ""Santigold Collection"" von Smashbox entführt uns mit strahlenden Farben! Welche gefällt Euch am besten? www.douglas.de/smashbox-santigold 

Mehr über die Kollektion erfahrt Ihr hier: www.douglas.de/blog-santigold"
"465","GET THE ""BERLIN"" LOOK! Top-Bloggerin Negin Mirsalehi kreierte für uns ihr persönliches Berlin-Make-up. Welche Produkte sie dafür verwendet hat, erfahrt Ihr hier: www.douglas.de/berlin-look

Wir waren beim Dreh dabei und haben uns direkt in die hübsche Bloggerin verliebt: www.douglas.de/blog-berlin"
"466",NA
"467","Wir haben zwei traumhafte Summer-Looks für Eure Nägel: www.douglas.de/blog-summernails Welcher gefällt Euch besser? Allen Beautys wünschen wir ein sonniges Wochenende!"
"468","❀ Für Paradiesvögel ❁

Wir empfehlen hierzu:
Lila Lidschatten: www.douglas.de/Giorgio-Armani
Pfirsichfarbener Lidschatten: www.douglas.de/Artdeco-Pfirsich
Gelber Lidschatten: www.douglas.de/Mello-Yellow

(Gesehen auf http://www.pinterest.com/pin/554646510330705718/)"
"469",NA
"470",NA
"471","Unsere Summer Florals! Welcher Duft ist Euer Liebling für den Sommer?

www.douglas.de/Flowerbomb
www.douglas.de/MissDior
www.douglas.de/Issey-Florale"
"472",NA
"473","♫ ♪ ICE ICE, BABY! ☼ 

Passend zum Summer Look:

Rosé Nagellack: www.douglas.de/Artdeco-CoutureBaby
Off-white Nagellack: www.douglas.de/Anny-Hugmebabe
Nailsticker: www.douglas.de/Nailsticker

(Gesehen auf http://www.pinterest.com/pin/399131585698392736/)"
"474",NA
"475","Aufgepasst, liebe Beautyjunkies! Unsere liebe Kollegin Kathy stellt Euch alle Highlights der diesjährigen Duftstars-Gala auf unserem Douglas Blog 'beautystories' vor: www.douglas.de/Duftstars-2014. Das Douglas-Facebook-Team freut sich besonders für den würdigen Gewinner in der Kategorie ""Bestes Flakon-Design"": Marc Jacobs “Honey”. CONGRATULATIONS!"
"476","DRESS like RIHANNA! 
Kleine Fashion-Überraschung zum Wochenstart: Diese wunderschöne Clutch bekommt Ihr zu jeder Bestellung ab 39 Euro auf www.douglas.de/rihanna geschenkt. Gebt einfach den Code RHC847 in Eurem Warenkorb ein. Die Party-Clutch wurde übrigens passend zu ihrem neuen Duft ROGUE designt.

Nur solange der Vorrat reicht. Nur ein Geschenk pro Kunde. Gültig bis 25.05.2014."
"477",NA
"478",NA
"479","Unser Favorit zum Wochenende: Aquatic Look! 

Unsere Produktempfehlungen:
Türkiser Lidschatten für das Oberlid: www.douglas.de/Magic-Mermaid
Dunkelblauer Lidschatten für den unteren Wimpernkranz: www.douglas.de/Poseidons-Pacific
Brauner Lidschatten für den Smokey Eye Effekt : www.douglas.de/Artdeco-Braun

(Gesehen auf http://www.pinterest.com/pin/113504853082793950/)"
"480",NA
"481","We love Benefit! ... und das limitierte Beauty Score Set für sonnengeküsste Haut, auch wenn wir nicht live bei der WM in Brasilien dabei sind 8-) Praktisch, oder? www.douglas.de/benefit-brazil"
"482",NA
"483","ENDLICH! Der neue Duft ""That Moment"" von ♡ One Direction ♡ ist NUR bei uns im Online Shop erhältlich: www.douglas.de/That-Moment"
"484","Unser Look der Woche: Nautical Nails! HOT or NOT?

Wir empfehlen hierzu:
www.douglas.de/Anny-HugMeBabe
www.douglas.de/LCN-NailArtPen

(Gesehen auf http://www.pinterest.com/pin/89649848804739703/)"
"485",NA
"486","Aufgepasst, Ladies! Ab sofort ist die limitierte MAC Playland Kollektion online erhältlich - exklusiv nur bei uns! Also schnell zugreifen! ;-) www.douglas.de/MAC-Playland"
"487",NA
"488",NA
"489","Unser Duft der Woche: ARMANI CODE FEMME! Wer liebt es? www.douglas.de/armani-code"
"490","Für perfekte Klimper-Wimpern! 

Ab sofort erhaltet Ihr eine ANNAYAKE Volume Mascara (3 ml) zu jeder Bestellung ab 39 Euro auf www.douglas.de/fangeschenk-annayake. Gebt einfach den Code AVM634 in Eurem Warenkorb ein. Wir wünschen Euch einen guten Wochenstart!

Gültig bis zum 25.05.2014. Nur ein Geschenk pro Kunde. Nur solange der Vorrat reicht."
"491",NA
"492","DANKE, MAMA ♡"
"493",NA
