"","x"
"697",".@neuhetzki danke für den Hinweis! #tlunch ist natürlich am 17.2. http://t.co/3ubyL3U6MI ^mk"
"698","Einladung zum #tlunch am 17.1.: Ist die Sharing Economy schon am Ende? http://t.co/3ubyL3U6MI #telekom ^mk"
"699","@2IGuns was genau geht denn nicht? @Telekom_hilft kann sicher weiterhelfen. ^mk"
"700","40 Prozent Frauenanteil im Aufsichtsrat: #Telekom besetzt freien Platz mit Ines Kolmsee http://t.co/8ySUDSy05L #frauen ^mk"
"701","@NerdyTimber da können unsere Kollegen von @Telekom_hilft weiterhelfen und meldet sich. ^mk"
"702","@therealcptlucky schon unter http://t.co/Cr6govGDur nachgeschaut? ^mk"
"703","@rumplesheepskin unser Service-Team @Telekom_hilft kann schauen was da los ist und meldet sich. ^mk"
"704","@BlackBerry10QNX Wirklich komisch. Wir begeben uns mal auf die Suche. ^lr"
"705","@AnnePauly1 Vielleicht fällt den Kollegen von @Telekom_hilft eine Möglichkeit ein. ^lr"
"706","@breckler So machen wir doch gerne andere glücklich. ^lr"
"707","@20quadratmeter Soll @Telekom_hilft noch mal vorbei schauen, damit schnell wieder alles beim alten ist? ^lr"
"708","@BattleProos Hier gibt es die aktuellen Ausbaupläne http://t.co/Cr6govGDur ^lr"
"709","@AkiicToDaHead Our customer service @telekom_hilft can look after it and will contact you. ^lr"
"710","@Yeva102 So sollte es auch sein! Freuen uns aber auch über das gute Feedback. ^lr"
"711","@Vicoro27 Dann jetzt viel Spaß mit dem Endgerät und dem Netz. ^lr"
"712","@froschmann1968 Immer mal wieder bei http://t.co/Cr6govGDur nachsehen. Wir werden weiterhin ausbauen. ^lr"
"713","@SilbaYT Unsere Kollegen von @Telekom_hilft können mal gucken, ob noch mehr möglich ist. ^lr"
"714","@VOL710 Danke zurück! Das hören wir und unsere Kollegen von @Telekom_hilft immer wieder gerne! ^lr"
"715","@_adamec_ Tut uns Leid. Das sollte natürlich nicht so sein. Ist alles schon wieder ok? Sonst hilft @Telekom_hilft weiter. ^lr"
"716","@AnTrentin Das sollte natürlich nicht passieren. Konnte das Problem schon gelöst werden? Ansonsten hilft hier @Telekom_hilft ^lr"
"717","@AlfredFrst Da kann unser Kundenservice @Telekom_hilft mehr zu sagen und meldet sich. ^lr"
"718","@kartoffelkaefer Wir schätzen jeden unserer Kunden und werden dieses Jahr auch weitere Aktionen bereit halten. ^lr"
"719","@Der_Niico Auch für unsere treuen Kunden werden wir im laufe des Jahres noch Aktionen haben. ^lr"
"720","@CharLousie_ Dann wollen wir mal mit Hilfe von @Telekom_hilft etwas dagegen tun. Die Kollegen melden sich. ^lr"
"721","@DeejayyXBL Da können unsere Kollegen von @Telekom_hilft helfen und melden sich. ^lr"
"722","@itsjulianmennen Super und Viel Erfolg und Spaß bei Youtube und beim kommentieren. ^lr"
"723","@DefineYT Sollte sich @Telekom_hilft mal ansehen und meldet sich dann. ^lr"
"724","@dorinogold Kann @Telekom_hilft noch unterstützen, damit es schnell ins Internet geht? ^lr"
"725","@fabianwittke Soll sich @Telekom_hilft das noch mal ansehen? ^lr"
"726","@FighterGeek Ja das stimmt, ankommende Gespräche sind bei ""All inclusive"" kostenlos. ^lr"
"727","@ogochuwuku Wir werden im Laufe des Jahres noch einige Aktionen haben, vielleicht ist das passende dabei. ^lr"
"728","@esmerbomba21 Das sollte sich @Telekom_hilft mal ansehen und meldet sich. ^lr"
"729","Bis 7.2 die #50Prozent Aktion nutzen und Smartphones zum halben Preis sichern http://t.co/qqbNP3LXHb #telekom ^lr http://t.co/IS8v7EMHAt"
"730","#Telekom wird größter Aktionär von @BT_UK. Weitere Informationen: http://t.co/UntGuWZxsK ^mk"
"731","#Telekom und @Orange verkaufen ihr Mobilfunk Joint-Venture @EE für 12,5 Milliarden GBP an @BT_UK ^mk"
"732","Was macht der @hubraumberlin? @pbo im Interview mit der RTL Journalistenschule http://t.co/oIjDMWJtuW #telekom #startup #innovation ^lr"
"733","Die #Telekom auf der @EworldEssen http://t.co/UKg0RYp1Ro #Eworld2015 ^lr http://t.co/ghvFzcZQ7I"
"734","@LX_777 Das ist nicht so schön. Als gute Alternative hier direkt @Telekom_hilft anschreiben. ^lr"
"735","@milanhorst5 Es müsste alles wieder funktionieren. Sollte es noch Probleme geben hilft hier @Telekom_hilft weiter. ^lr"
"736","@RunningToy so sollte es natürlich nicht sein. Können wir mit @Telekom_hilft noch etwas an der Meinung ändern? ^lr"
"737","@GoldenKrant funktioniert wieder alles wie gewohnt? ^mk"
"738","@Andi79_E unsere Kollegen von @Telekom_hilft machen gerne ein Angebot und melden sich. ^mk"
"739","Blog.#Telekom: Bei Tempo 300 ins Internet http://t.co/m1fHEYRF0O #wlan #Hotspot ^mk"
"740","@raphi_grether schon auf http://t.co/Cr6gowxqSD nachgeschaut? Dort gibt's den aktuellen Status zum Ausbau. ^mk"
"741","@Ben_de_Buhr Beratung gibt's bei @Telekom_hilft. Die Kollegen melden sich. ^mk"
"742","@KatjaKupka Vorschläge gerne per Email an info@telekom.de ^mk"
"743","@Giiiesemo Konnte @Telekom_hilft noch nicht helfen? ^lr"
"744","@IsaIgel Braucht man nicht. Das Speedphone 701 ist ein geschlossenes System. ^lr"
"745","Der neue Bericht „#Datenschutz und Datensicherheit“ der #Telekom http://t.co/2wcLm8g7k8 #Sicherheit ^lr http://t.co/mhe2fryFmB"
"746","#Telekom verstärkt Präsenz am Internetknoten #DECIX http://t.co/9vRwUlNSg4 #Sicherheit ^lr"
"747","@whats_abt Alternativ die Kollegen von @Telekom_hilft direkt hier anschreiben. ^lr"
"748","Bis Ende 2014 hatte die #Telekom 18,3 Millionen Datenpässe verkauft http://t.co/2UM9BY7yVA #roaming #ZahlDerWoche ^lr http://t.co/NFk47bE1fp"
"749","@Luisa_Fiedler Da kann @Telekom_hilft sicher helfen und meldet sich. ^lr"
"750","@Mama_Mia_Sommer Sehr gerne! Und viel Spaß mit der Geschwindigkeit. ^lr"
"751","„#Telekom-Chef Höttges rüttelt den Mittelstand wach“ http://t.co/I1WJqSRJSH ^lr via @wiwo"
"752","@froschmann1968 Das wäre doch nicht das schlechteste :-) ^lr"
"753","@The_MysticXD Kann @Telekom_hilft hier vielleicht noch mal beraten, was alles möglich ist bei den Verträgen? Die Kollegen melden sich. ^lr"
"754","@froschmann1968 Mal bei http://t.co/Cr6gowxqSD nachgesehen, ob in Gummersbach ausgebaut wird? ^lr"
"755","@xl_ent Definitiv nicht! Hier gibt es noch mehr Infos zum sicheren Passwort http://t.co/f5GoVbbJJ7 ^lr"
"756","@wagnerdennis Please contact our HotSpot Team http://t.co/YLeQfwOsaD ^lr"
"757","@schnecky3 Eine Liste nur für Vectoring gibt es so nicht. Hilft http://t.co/Cr6gowxqSD weiter? ^lr"
"758","@FlorianHoppe2 Vielleicht kann @Telekom_hilft noch mal gucken, ob noch mehr möglich ist. ^lr"
"759","@JayLeo Unser Service-Team @Telekom_hilft hilft hier weiter und meldet sich. ^lr"
"760","#Telekom ist „unangefochtener Spitzenreiter“ im @pcwelt Netztest für mobile Datenübertragung http://t.co/Z6oRaMm7aN ^lr"
"761","@xam_fiedler Das klingt wirklich seltsam. Es ist auch keine gefälschte Rechnung http://t.co/WEaDx0O7Z8 ? Sonst guckt @Telekom_hilft mal. ^lr"
"762","@Mimamau Sollte es noch Einschränkungen geben, hilft @Telekom_hilft hier gerne weiter. ^lr"
"763","@niklas_jungk Wenn Beratungsbedarf besteht, steht @Telekom_hilft gerne zur Seite. Dann einfach melden. ^lr"
"764","@quasselonkel Das sollte sich @Telekom_hilft mal ansehen. Die Kollegen können sicher helfen. ^lr"
"765","@Der_Derwish Auf jeden Fall sollte nicht exakt dieses Passwort genutzt werden. Mehr dazu gibt es auch hier http://t.co/f5GoVbbJJ7 ^lr"
"766","@ncbnz Das stimmt es dürfen auch mehr Zeichen sein. Hier gibt es dazu mehr Infos http://t.co/f5GoVbbJJ7 ^lr"
"767","@FaHa0710 Mir liegt hier nichts vor. @Telekom_hilft steht aber gerne bereit und hilft. ^lr"
"768","Heute ist Europäischer #Datenschutztag! #Telekom ^lr http://t.co/2k1giig2QD"
"769","10 Punkte Programm für mehr #Sicherheit http://t.co/u4mPaPeW4F #Telekom #Datenschutztag ^lr"
"770","Glückwunsch @SMBTEAM zum 1. Platz beim #newworkaward von @XING_de ^mk"
"771","Das ganze Haus per Knopfdruck im Heimkino-Modus: #Qivicon macht’s möglich! http://t.co/TPMNdiSwj1 #Video #Telekom #SmartHome ^ts"
"772","Jeder 7. in Dtld nutzt bereits sogenannte Smart-Home-Anwendungen. via @BITKOM #Telekom #ZahlDerWoche ^lr http://t.co/VxPJXvaNWq"
"773","@1991Amend unser Service-Team @telekom_hilft kann sich das mal anschauen und meldet sich. ^mk"
"774","@AndreasBoes schon bei @telekom_hilft angefragt? Die Kollegen können sicher weiterhelfen. ^mk"
"775","@aylita_ Infos zu unseren HotSpot gibt's hier: http://t.co/KDYcBFB0Vx inklusive einer Übersichtskarte ^mk"
"776","Blog.#Telekom: @Telekom_hilft und der Plüschesel http://t.co/JUf2UkuzGi #Service ^lr http://t.co/Xypywz5sA0"
"777","@dilbert1982 schon im Kontakt mit @telekom_hilft? Die Kollegen können unterstützen und melden sich. ^mk"
"778","@Kevitsch_Ger wir werden hier über unsere aktuellen Aktionen informieren. ^mk"
"779","@joerghof was ist denn mit dem Speedport? Vielleicht hat @telekom_hilft einen Tipp auf Lager. ^mk"
"780","#Telekom-Chef #Höttges erhält @Horizont-Award „Unternehmer des Jahres“ http://t.co/KRTP5kFGUf ^mk http://t.co/TLuyUTHAII"
"781","@poliversum Das sollte unser Service-Team @Telekom_hilft ansehen und meldet sich dann direkt. ^lr"
"782","@Mimi_Graene Das hört sich nach einem Fall für @Telekom_hilft an. Das Service-Team meldet sich. ^lr"
"783","@Netzgedanken Wenn gewünscht, können die Rufnummern im persönlichen Kundencenter abgestellt werden. @Telekom_hilft kann auch helfen. ^lr"
"784","@ChrRuss Dann noch eine schöne Reise und viel Spaß beim surfen. ^lr"
"785","@crisb_de Vielleicht kann @Telekom_hilft da mehr zu sagen. Die Kollegen melden sich. ^lr"
"786","@versuchslaborfs Ist die Hardware schon auf dem Weg? Sonst bitte mal auf @Telekom_hilft zugehen. Die helfen hier weiter. ^lr"
"787","@marc_friedrichs Als Alternative hier die Kollegen vom Service @Telekom_hilft anschreiben. ^lr"
"788","@MalikRiaz Es sollte alles wieder in Ordnung sein. Wenn es doch noch Probleme gibt, bitte einmal an @Telekom_hilft wenden. ^lr"
"789","@MDav1d5on Our customer service @Telekom_hilft can help you and will contact you. ^lr"
"790","Wenn die Kuh ihrem Landwirt simst - wie #M2M die Landwirtschaft vereinfacht http://t.co/V1nHL7E3RF #innovation #Telekom #Video ^ts"
"791","@FSisnotonfire Helfen können hier auch die Kollegen von @Telekom_hilft und melden sich. ^lr"
"792","@ndrangheta10 Dann sollte jetzt mal @telekom_hilft ran. Die Kollegen melden sich direkt. ^lr"
"793","@MorgensternXIII Schon bei @Telekom_hilft vorbei geschaut? Die Kollegen können vielleicht helfen. ^lr"
"794","@EskenSaskia Wir wollten auch nur noch mal kurz darauf eingehen und wünschen noch einen schönen Tag. ^lr"
"795","@s1ro Bereits mit @telekom_hilft gesprochen? Unser Service-Team ist hier der richtige Ansprechpartner. ^lr"
"796","@JimKnoppi Schon mal direkt mit @telekom_hilft gesprochen, was vor Ort möglich ist? ^lr"
"797","@carlo_matic Sehr gerne. Viel Spaß damit! ^lr"
"798","@EskenSaskia Technische Systeme stellen sicher, dass bei t-online.de-Umfragen jeweils nur eine Stimme gezählt wird. ^lr"
"799","@myfear Nicht so schön. Soll sich @Telekom_hilft das noch mal ansehen, oder hat sich alles geklärt? ^lr"
"800","@eisybo immer wieder gerne! ^lr"
"801","@anneschuessler Bei mir hat er am Wochenende noch funktioniert. Bitte einmal die Kollegen hier informieren http://t.co/YLeQfwOsaD ^lr"
"802","@Heinrichheute Kann @Telekom_hilft noch etwas an der Meinung ändern? ^lr"
"803","@itsthepassion Unser Kundenservice @telekom_hilft kann sich das gerne ansehen und meldet sich. ^lr"
"804","@Medienkonsument Die Telekom unterstützt die Arbeit des Untersuchungsausschusses. Hier gibt es weitere Infos http://t.co/dm2sY4is1k ^lr"
"805","@giuliadaley Schon hier nach gesehen http://t.co/Cr6gowxqSD ? Sonst kann @Telekom_hilft auch gucken was vor Ort möglich ist. ^lr"
"806","@NekoNova When you have problems with your line, please contact our customer service @telekom_hilft ^lr"
"807","@dmoraphotog Please contact our customer service @telekom_hilft ^lr"
"808","@Angel_Huergo Hier findest Du den Ausbaustatus http://t.co/Cr6gowxqSD ^lr"
"809","@Danielwehrmeyer Unseren Ausbaustatus gibt es hier - http://t.co/Cr6gowxqSD und auch weiterhin bauen wir aus. ^lr"
"810","@Sh1bumi Die Arbeit des Untersuchungsausschusses unterstützen wir http://t.co/dm2sY4is1k ^lr"
"811","@NekoNova Different income, law, markets etc ^lr"
"812","@Castiel_theangl Wir bauen kontinuierlich aus, hier gibt's die Übersicht http://t.co/Cr6gowxqSD Alternativ @Telekom_hilft anschreiben. ^lr"
"813","@sebsavard Wie schon gesagt, wir bleiben dran und investieren in die Netze. sonst mal bei @telekom_hilft nachfragen, was noch drin ist. ^lr"
"814","@haufeingo Wir bauen weiterhin aus. Hier gibt es den aktuellen Ausbaustatus http://t.co/Cr6gowxqSD Sonst mal auf @telekom_hilft zugehen. ^lr"
"815","@HerrMauser Das klingt doch gut und so sollte es sein. Wenn doch noch Fragen offen bleiben, kann hier auch @Telekom_hilft helfen. ^lr"
"816","@Fowesed Soll @Telekom_hilft noch unterstützen? Unser Service-Team guckt sich das gerne mal an. ^lr"
"817","@MTRNord Im Festnetzbereich setzen wir bereits bei Neuverträgen auf ipv6. Auf Wunsch kann auch ohne Vertragswechsel umgestellt werden. ^lr"
"818","@sebsavard Bereits auf unsere Ausbaukarte geschaut - http://t.co/Cr6gowxqSD Wir werden auch weiterhin ausbauen. ^lr"
"819","@Dori_Blue Dann sollte sich das @telekom_hilft noch mal ansehen. Die Kollegen werden sich melden. ^lr"
"820","@LauraNeverminds Alternativ direkt hier auf die Kollegen von @telekom_hilft zugehen. ^lr"
"821","@z3tt88 Wenn der Wunsch nach einer Tarifberatung besteht, einfach den Kollegen von @telekom_hilft einen kurzen Wink geben. ^lr"
"822","@edballerz Wir stellen uns nicht quer und unterstützen die Arbeit des Untersuchungsausschusses http://t.co/dm2sY4is1k ^lr"
"823","@Dori_Blue So schlimm? Konnte denn alles geklärt werden? Alternativ hilft hier @telekom_hilft ^lr"
"824","@Wurstschnitte Wenn der Wunsch nach einer Tarifberatung besteht, steht unser Team von @telekom_hilft gerne zur Seite. ^lr"
"825","@Mjolnier05 Gibt es aktuell störungen? Wenn ja, hilft unser Service-Team @Telekom_hilft gerne weiter. ^lr"
"826","@TheHatzel Alles ok? Sonst hilft @telekom_hilft an dieser Stelle weiter und übernimmt. ^lr"
"827","@buhacont Ja das wissen wir und sind wirklich froh die Kollegen zu haben. ^lr"
"828","@mmdk17 Our customer service @telekom_hilft can help you and will contact you. ^lr"
"829","@Jakllp Da kann @Telekom_hilft gucken was vor Ort möglich ist. Bei http://t.co/Cr6gowxqSD gibt es auch den aktuellen Ausbaustatus. ^lr"
"830","@favoRIETH Bitte einmal hier mit den Kollegen in kontakt treten http://t.co/YLeQfwOsaD Die können sich das mal ansehen. ^lr"
"831","@martja So soll es natürlich nicht sein. @Telekom_hilft guckt sich das mal an und meldet sich. ^lr"
"832","@avt378 Gibt es aktuell auch noch Störungen? Dann kann hier @Telekom_hilft helfen. ^lr"
"833","@kiesslingdieter Das freut uns und hören wir gerne. ^lr"
"834","Alten Handys ein zweites Leben schenken mit der Aktion @Happy_Handy und die Vereins-/Klassenkasse auffüllen http://t.co/3z5PIibSuK #Telekom"
"835","@Pinoxlou Soll @telekom_hilft noch mal vorbei schauen, oder hat sich alles geklärt? ^lr"
"836","@tobiunlimited Alternativ das nächste mal direkt hier auf @telekom_hilft zugehen, ganz ohne Warteschleife. ^lr"
"837","@Lucas_Unkreativ ""Wir unterstützen die Arbeit des Untersuchungsausschusses"" http://t.co/dm2sY4is1k ^lr"
"838","@yvon_folz Hier gibt es die Übersicht zum Ausbaustatus http://t.co/Cr6gowxqSD Ansonsten kann @Telekom_hilft auch noch mal nachsehen. ^lr"
"839","@2smart4u Von hier schwer zu sagen. @Telekom_hilft weiß vielleicht mehr. Mit ""open"" an die 9526 wird der HotSpot wieder aktiviert. ^lr"
"840","@Exxze Dann sollte sich @Telekom_hilft das noch mal ansehen. Die Kollegen melden sich. ^lr"
"841","@Exxze Bereits mit @telekom_hilft kontakt aufgenommen? Die Kollegen helfen gerne. ^lr"
"842","5 Millionen Kunden der Deutschen #Telekom setzen bereits auf IP. #ZahlDerWoche ^lr http://t.co/AcLvs6N7tV"
"843","„Fortschritt made in Europe“ Rede von #Telekom-Chef Tim #Höttges zum #ftm15 http://t.co/w4jHXRksvN #netzallianz ^lr via @BITKOM"
"844","„Anders Arbeiten, Kunden begeistern.“  Deine Stimme für die #Telekom beim #newworkaward http://t.co/g82patCyZC ^lr"
"845","""Die öffentliche Hand muss Förderung übernehmen, wo Breitbandausbau nicht wirtschaftlich ist."" sagt #Höttges auf dem #FTM15 #Telekom ^lr"
"846","#Telekom-Chef Tim #Höttges bei #FTM15 ""Lernen vom #CES15 : Alles, was digitalisiert werden kann, wird digitalisiert."" via @BITKOM ^lr"
"847","#Telekom steigert ihren Markenwert in 2014 um 27 Prozent http://t.co/NUmy59rKFB ^mk via @Horizont http://t.co/V4ZljdmW4m"
"848","@legacyofleo Unerwünschte Anrufe können im persönlichen Kundencenter abgestellt werden. @Telekom_hilft kann hier helfen. ^lr"
"849","@Paddy_Kulhei Sollte sich @Telekom_hilft mal ansehen. Das Team meldet sich. ^lr"
"850","@JimKnoppi Wir bauen weiterhin aus, auch auf dem Land. Hier gibt es mehr dazu http://t.co/Cr6gowxqSD ^lr"
"851","@Hichaemyt Soll sich @Telekom_hilft das noch mal ansehen, damit es das nächste mal klappt? ^lr"
"852","@Grooovegirl Bereits mit @telekom_hilft gesprochen? Die Kollegen helfen in diesem Fall gerne weiter. ^lr"
"853","@Gamma_A Klingt nach einem Fall für @Telekom_hilft. Sie melden sich. ^lr"
"854","@JosephAHudson1 @Telekom_hilft our customer service can look after it and will contact you. ^lr"
"855","@SingleSandsie Sorry for that. Our customer service @telekom_hilft can help you. ^lr"
"856","#Telekom-Chef #Höttges „Wir wollen Dtld mit schnellem Breitband versorgen. Müssen aber Investitionen auch zurückverdienen.“ #netzallianz ^lr"
"857","@herr_papa Soll @Telekom_hilft mal vorbei schauen, um zu gucken was möglich ist? ^lr"
"858","@stefanweigele Sollte es Probleme geben, bitte einmal die Kollegen hier http://t.co/FpMvMRc8RH kontaktieren. ^lr"
"859","@OberHorst Soll @Telekom_hilft noch mal nachsehen ob Besserung in Sicht ist? ^lr"
"860","@Paddy_Kulhei Direkt über die App oder über die Telekom Partnerangebote http://t.co/seaqCrJw6p kann der Code angefordert werden. ^lr"
"861","@jedhhtx Direkt über die App oder hier http://t.co/seaqCrJw6p ^lr"
"862","@vorstadtrenegat Hier kann @Telekom_hilft weiter helfen. Die Kollegen melden sich. ^lr"
"863","Partnerschaft verlängert. #Telekom Kunden können @evernote_de Premium #kostenlos für ein Jahr nutzen. http://t.co/RGNZ82et6M ^lr"
"864","Connected Car - Der mobile #Hotspot für’s Auto im Selbsttest: http://t.co/p9srIof8S0 #Telekom #CES2015 ^ts"
"865","@marselosoegeng unser Service-Team @telekom_hilft kann schauen wo's hakt und meldet sich. ^mk"
"866","@CharlieUndSo am besten schaut sich @telekom_hilft mal genauer an und meldet sich. ^mk"
"867","@iiiDisco unser Service-Team @telekom_hilft kann vielleicht behilflich sein und meldet sich. ^mk"
"868","@CV_Zockt eine Übersicht der HotSpots gibt es hier: http://t.co/LfYpLWXpNJ ^mk"
"869","@xGl00MY schon bei @Telekom_hilft angefragt? Die Kollegen können prüfen ob wir hier was machen können und melden sich. ^mk"
"870","0 € kostet die Kinderschutz-Software der #Telekom #SicherImNetz #ZahlDerWoche ^lr http://t.co/3H39njZSe9"
"871","ALLSTAR Game der @BekoBBL am 10.1. ab 20Uhr #kostenlos und #exklusiv bei @T_Entertain oder http://t.co/UT5T5DbCtJ ^mk http://t.co/teOl7maKVZ"
"872","@CarLLer83 Was ist passiert? Können wir zusammen mit @telekom_hilft noch etwas an der Meinung ändern? ^lr"
"873","@DarthJenow Da kann unser Service-Team @telekom_hilft gerne noch mal nachsehen. ^lr"
"874","@redimp Vielleicht kann @T_Entertain mehr dazu sagen. ^lr"
"875","@MultiRedLP Da kann @Telekom_hilft doch sicher helfen. Die Kollegen melden sich. ^lr"
"876","@hannah__grosse Der Kontakt zu @Telekom_hilft ist ja schon da. Die Kollegen können hier helfen. ^lr"
"877","@Untersommer Dankeschön! Das hören wir und @telekom_hilft natürlich immer wieder gerne. ^lr"
"878","@taschenorakel Gerne guckt sich @telekom_hilft das mal an und meldet sich. ^lr"
"879","@F72PA Was ist passiert? Können wir oder @telekom_hilft in irgendeiner weise helfen? ^lr"
"880","@LizzRobinson Our customer service @telekom_hilft can help you to keep your number. ^lr"
"881","@alexkuchta Gerne hilft hier auch direkt @telekom_hilft weiter. ^lr"
"882","@PXLPLCE So soll es nicht sein und @telekom_hilft kann hier sicher weiter helfen und meldet sich. ^lr"
"883","@MrSarkios Unser Service-Team @telekom_hilft kann gerne mal gucken, was machbar ist. ^lr"
"884","@johnhawksley When you need help, you can contact our customer service @telekom_hilft ^lr"
"885","@mipesom What happened? Can our customer service @telekom_hilft help you, so that you get a better opinion about us? ^lr"
"886","@144KMS Da hat sich der Wechsel doch gelohnt. Viel Spaß! ^lr"
"887","@SnowAnt Bitte mal direkt anschreiben stollenstrolche(a)telekom.de Das kann sicher aufgeklärt werden. ^lr"
"888","@TurnAround_4x @searchingaskja Da drücken wir doch auch fest die Daumen. ^lr"
"889","@dessa1256 @Telekom_hilft kann noch mal gucken was hier möglich ist. ^lr"
"890","@Jospiko Wenn @Telekom_hilft irgendwie unterstützen kann, kurz bei den Kollegen melden. ^lr"
"891","@PlayKampfschaf Ansonsten kann @Telekom_hilft auch von hier unterstützen. ^lr"
"892","@TauPan Our customer service @telekom_hilft can look after it and can help you. ^lr"
"893","@BrennrDE Soll @Telekom_hilft schon mal mit der Tarifberatung starten? ^lr"
"894","@helmi Was ist genau das Problem? Kann @Telekom_hilft hier unterstützen? ^lr"
"895","Blog.#Telekom: Frauchen und Poldi sehen fern http://t.co/sTPJxnWTkJ ^mk http://t.co/yMH7tLVwz4"
"896","@chrissiesklwelt Sehr gerne. Ich hoffe sie konnten auch vertrieben werden. ^lr"
"897","@derwerner Was ist passiert? Können wir oder unser Service-Team @Telekom_hilft helfen? ^lr"
"898","@tri_klops Alles wieder in Ordnung oder soll @Telekom_hilft noch mal gucken? ^lr"
"899","@DillanInn Unser Team von @Telekom_hilft kann sich das noch mal ansehen wenn gewünscht. ^lr"
"900","@quominus For security incidents you can contact our CERT Team by e-mail cert(a)telekom.de ^lr"
"901","@lgambardella Thanks for the feedback. I hope you had enjoyed the flight. ^lr"
"902","@Juristerix Alles wieder in Ordnung? Ansonsten guckt @Telekom_hilft sich das mal an und hilft. ^lr"
"903","18 Millionen Deutsche nutzen Musik-Streaming über das Internet. #ZahlDerWoche ^mk http://t.co/PLpZXa3pa7"
"904","@Filzo Dazu weiß @Telekom_hilft vielleicht was. Die Kollegen melden sich. ^lv"
"905","@truthaboutlaury Vielleicht kann @Telekom_hilft was tun? Die Kollegen melden sich. ^lv"
"906","@Ninchen7777 @Telekom_hilft Ok ^lv"
"907","@iDaveTheDave Well, our customer service team is @Telekom_hilft. The colleagues will reach out to you ^lv @TMobileHelp"
"908","Wir wünschen Euch einen guten Start in das neue Jahr! ^lr http://t.co/HhAUkwRyBZ"
"909","Öffnen Sie keine Mail-Anhänge von unbekannten Absendern. #SicherImNetz ^lr http://t.co/NXDuOKbabE"
"910","@NoviNoffes Das können sich die Kollegen von @Telekom_hilft sicher mal anschauen. Die melden sich. ^lv"
"911","@Ninchen7777 Vielleicht können die Kollegen von @Telekom_hilft unterstützen? Die melden sich gern. ^lv"
"912","@blaablupp Oh je. Auch schon mit @Telekom_hilft besprochen? Die Kollegen können sich das vielleicht noch mal anschauen. ^lv"
"913","@MalLeSprezza @Telekom_hilft can certainly help. They will reach out to you. ^lv"
"914","Souverän und sicher im Netz – zeigt uns Eure Ideen! Bundesjugendwettbewerb zum Thema #SicherImNetz http://t.co/wZpr5ZFHTY ^mk"
"915","@xxlhonk In unserm Netz gibt es zur Zeit keine Störungen für Hannover. @Telekom_hilft guckt sich das aber gerne mal an. ^lr"
"916","@Sebastian_Drees Das soll sich @Telekom_hilft mal ansehen. Danke für die Info. ^lr"
"917","Wir wünschen Euch schöne #Weihnachten. ^lr http://t.co/edh0CaMzE3"
"918","@NoNameException our service-team @telekom_hilft can check what's wrong with your internet connection and will contact you. ^mk"
"919","@coffee2910 Einstellungen der Werbemails im Kundencenter http://t.co/1vVOrC6het anpassen. Bei Fragen unterstützt @Telekom_hilft ^mk"
"920","@mattes7777 all questions answered? If not @Telekom_hilft is happy to support. ^mk"
"921","@MikeHribek das hören wir und @telekom_hilft gerne! Viel Spaß und schöne Feiertage. ^mk"
"922","@Clesue1 t-online.de behält sich vor,vereinzelt Beiträge zu löschen,die gegen die Etikette des Forums verstoßen - siehe rechtliche Hinweise"
"923","@neilhall75 this is a job for @Telekom_hilft to support and they will contact you. ^mk"
"924","10 Mill Deutsche wollen ihre unerwünschten Weihnachtsgeschenke im Web weiterverkaufen. #Weihnachten #ZahlDerWoche ^lr http://t.co/lO3jpDGZLP"
"925","@dw4817 In absehbarer Zeit erst mal nicht. ^lr"
"926","@PilotPSA unser Service-Team @telekom_hilft kann gerne weiterhelfen und meldet sich. ^mk"
"927","@TerryDeanPepper Feedback nehmen auch unsere Kollegen @telekom_hilft direkt entgegen und melden sich. ^mk"
"928","#Telekom-CEO Tim Höttges -Manager des Jahres #Marketing-im #Interview zu #Google, fairen Wettbewerb via @HORIZONT http://t.co/IeYJoyOlEY ^lr"
"929","@itbeobachter Was ist genau passiert? Kann @Telekom_hilft die Stimmung retten und Fragen klären? ^lr"
"930","@SunTsu Derzeit ist die Option bei uns nicht geplant. Tarifoptionen von Tochterunternehmen sind auf die regionalen Märkte abgestimmt. ^lr"
"931","@rioleTa Das kann sich @telekom_hilft mal ansehen und klären. Die Kollegen melden sich. ^lr"
"932","#Telekom schützt Mobilfunknetz mit zusätzlichen Maßnahmen http://t.co/U2Oxhx3Gvs ^mk"
"933","Bund verlängert Vertrag mit TollCollect für #Maut-Betreibung.Übereinkunft ist ein wichtiger Schritt für #Telekom http://t.co/lVUFf2TurX ^mk"
"934","@ArianeWeidner not planned yet. DT subsidiaries have their own tariff systems aligned with local markets. ^mk"
"935","@toblr Gerne kann @Telekom_hilft jetzt schon mal nach einem passenden Tarif gucken. ^lr"
"936","@mojadev Bitte hier an den Anbieter wenden. Die können das Nötige veranlassen und müssen sich darum kümmern. ^lr"
"937","@COYOTEtrainings Bei @Telekom_hilft ist man in guten Händen. Wie ich sehen hat das Team sich dem schon angenommen. ^lr"
"938","@Jingslol schon bei @telekom_hilft angefragt? Die Kollegen können schauen wo's hakt und melden sich. ^mk"
"939","@seargend Unser Team von @telekom_hilft kann gerne noch mal nachsehen, was sonst noch möglich ist und meldet sich. ^lr"
"940","@KiiaByrne Kann @Telekom_hilft noch mal unterstützen und versuchen die Meinung zu ändern? Die Kollegen melden sich. ^lr"
"941","@stimmwerk da kann @Telekom_hilft sicher weiterhelfen und meldet sich. ^mk"
