"","x"
"443","@zuvielschichten Wir hoffen, du hast das mittlerweile in den Griff bekommen. Für's nächste mal: https://t.co/3fXof9jaJY"
"444","@dasluxh Hey Lukas! Wie wäre es mit einer großen Packung Celebrations? Schokolade geht immer! ;) https://t.co/toWIM1eJ49"
"445","@hoellejawohl Kannst du uns evtl. zur Prüfung einmal deine PLZ zukommen lassen?"
"446","@albohlabs Kannst du uns evtl. noch einmal deine PLZ zur Prüfung zukommen lassen?"
"447","@akpinarbsra bitte hallo bitte"
"448","Wir freuen uns riesig! 3.000 Follower zum Wochenstart. Wir sagen vielen Dank! #BesserLeben http://t.co/HAz79f4EVn"
"449","@pinkmango77 Gerne! Wünschen wir die auch:)"
"450","#Highlight: Erfrischende #CocaCola Produkte und 30fach #PAYBACK Punkte nur diese Woche. http://t.co/b7bEM3ref0 http://t.co/V4Da5EXfqT"
"451","@tuffelhinni Vielen Dank, wir haben das entsprechend weitergeleitet."
"452","@JoSchenck Würdest du uns per DM einmal deine E-Mail Adresse zukommen lassen? Wir leiten das ganze dann gerne weiter."
"453","@froschmann1968 Hallo, würdest du uns per DM einmal deine E-Mail Adresse zukommen lassen? Wir leiten das ganze dann entsprechend weiter."
"454","@Synelly Der Service kostet je nach Lieferslot 2,90 bis 4,90€. Du kannst das Zeitfenster auf unserer Seite bei deiner Bestellung auswählen."
"455","@pinkmango77 so, wir haben den regionalen Kundendienst informiert. Unsere Kollegen melden sich so schnell wie möglich bei dir. LG"
"456","@msslovi0 bitte entschuldige die lange Wartezeit. Wenn du uns den Markt und die ungefähre Uhrzeit mitteilst, leiten wir das weiter. VG"
"457","@Naehdrescher Das tut uns leid, wir geben das gerne weiter. Viele Grüße, dein REWE Team"
"458","@sinafete Hallo, wir haben das ganze entsprechend weitergeleitet, sodass sich am Montag jemand diesbezüglich bei dir meldet. Viele Grüße"
"459","@albohlabs Vielen Dank für deinen Hinweis. Magst du uns das Problem einmal erläutern? Wo tritt der Fehler genau auf? VG, dein REWE Team"
"460","@michapelig Vielen Dank für deine Anregung. Bitte schicke uns per DM einmal deine E-Mail Adresse, dann geben wir das gerne weiter. VG"
"461","@popeye_poppins Wie wärs mit diesem Ginger Jam? http://t.co/OGjSpnYTm2 Guten Hunger und einen schönen Geburtstag. VG, dein REWE Team."
"462","@Naehdrescher Wir geben dass mal so an den Markt weiter, versprechen können wir aber nichts;o) VG und einen entspannten Tag, dein REWE-Team."
"463","@Naehdrescher Wenn uns per DM deine E-Mail Adresse mitteilst meldet sich direkt unser Kundenservice bei dir. VG und einen schönen Tag."
"464","@Naehdrescher Wenn du uns den Markt&amp;den Zeitpunkt deine Einkaufs nennst, fragen wir gerne einmal nach. Geht es um einen bestimmten Artikel?"
"465","Die neue #laviva ist da: Erhältlich in eurem #REWE Markt oder beim #REWELieferservice. http://t.co/xvLUn2FElE http://t.co/Wy2gujVREg"
"466","@tilmanpotthof Jetzt sollte es funktionieren, wir folgen dir auf jeden Fall."
"467","@tilmanpotthof Sende uns doch bitte per DM deine E-Mail Adresse, wir leiten diesen Fall dann direkt die zuständige Abteilung weiter. VG"
"468","@ropecraft Wenn du uns eine Filiale nennst prüfen wir das sehr gerne einmal nach. Viele Grüße und bis später, dein REWE Team."
"469","@DarkFraenky Das klingt doch klasse. Viel Spaß mit dem Gekauften &amp; bis zur nächsten Bestellung. Viele Grüße&amp; guten Hunger, dein REWE Team;o)"
"470","@Heikey Das tut uns leid. Magst du uns per DM einmal deine Bestellnummer zukommen lassen? Dann prüfen wir das gerne. VG, dein REWE Team"
"471","Jan-Marco zu Besuch beim REWE Online Team. Wo würdet ihr ihn einsetzten? #etikettieren #SdR #schlagdenraab @ProSieben http://t.co/I0hsW99nBx"
"472","@DarkFraenky Das freut uns sehr :) vielen Dank für dein Lob und viel Spaß mit deinem Einkauf. Lieben Gruß, dein REWE Team"
"473","@tuffelhinni Wir fragen gerne einmal bei unserem Sortiment nach."
"474","@tuffelhinni Das günstige Wasser von REWE Beste Wahl ist verfügbar."
"475","@tuffelhinni Würdest du uns bitte per DM einmal deine PLZ zukommen lassen? Wir schauen dann gerne einmal nach. Viele Grüße"
"476","@PhilippDominik Wir geben deinen Wunsch gerne weiter. Schicke uns hierzu doch bitte deine E-Mail und den Markt per DM. Danke und VG"
"477","@urkel4 Gerne. Tut uns leid, dass diese nicht kombinierbar sind. Wir hoffen, dass du auch so mit unserem Lieferservice zufrieden bist. VG"
"478","@GRINSEKATZE16 Wir leiten deinen Wunsch gerne weiter und tun unser Bestes ;) viele Grüße und einen schönen Tag, dein REWE Team"
"479","""#PAYBACK wird 15! Sammelt heute 15fach Punkte mit unserem eCoupon. Jetzt hier aktivieren! http://t.co/3JJHeviqra"" http://t.co/AZzUH3cjcn"
"480","@wolframcgn vielen Dank. Wie gesagt  leiten wir dein gerne weiter. Viele Grüße, dein REWE Team"
"481","@tinadayon Happy to hear that you like our service :) have a nice day, your REWE Team"
"482","@Barmaus_Piedro Danke für deinen Tipp. Um welchen Markt handelt es sich? Schicke uns die Info und deine E-Mail doch bitte per DM. VG"
"483","@urkel4 Es freut uns sehr, dass du mit der Lieferung zufrieden bist. Leider ist pro Bestellung nur ein Gutschein einlösbar, tut uns leid. VG"
"484","#REWE Nachhaltigkeits- #Selbsttest mit #Foodbloggerin Katharina. Alle Eindrücke und #Rezepte: http://t.co/khtWolrYyx http://t.co/8QSGF6XOOd"
"485","@Tee_Lichtenrade Gerne :)"
"486","@Tee_Lichtenrade Wir nehmen dein Feedback gerne entgegen und leiten dies entsprechend weiter. VG und einen schönen Tag, dein REWE Team"
"487","@wolframcgn Wir würden dies gerne an unsere Sortimentsabteilung weitergeben. Für Feedback sind wir immer dankbar. VG"
"488","@GRINSEKATZE16 Vielen Dank für deinen Vorschlag. Wir geben deinen Wunsch gerne weiter ;) welchen Markt betrifft das? VG, dein REWE Team"
"489","@tamara231281 Unsere aktuellen Stellenangebote findest du auf http://t.co/1BGxX08ijD unter ""Ausbildung&amp;Karriere"" ;) Viel Erfolg und LG"
"490","@AlexanKlein Das entscheidet sich am Donnerstag. Das Etikettieren hat er ja schon ganz gut gemeistert ;)"
"491","@Tee_Lichtenrade Vielen Dank für die E-Mail. Magst du uns noch den entsprechenden Markt nennen? Dann leiten wir das gerne weiter. VG"
"492","@Powerbenz500 Magst du uns dein Anliegen erläutern und uns per DM mitteilen, welchen Markt du meinst? Danke und VG, dein REWE Team"
"493","@Lachgas Gerne, das freut uns sehr! :) wir wünschen dir einen tollen Tag, dein REWE Team"
"494","@Tee_Lichtenrade bitte schicke uns deine Email per DM, wir leiten dein Anliegen dann weiter. VG"
"495","@jonasr_97 vielen Dank, wir recherchieren das und melden uns wieder bei dir. Dein REWE Team"
"496","@jonasr_97 bitte schicke uns deine E-Mail Adresse per DM, damit wir uns auf diese Weise mit dir in Verbindung setzen können. Sorry und VG"
"497","@jonasr_97 bitte lasse uns deine E-Mail per DM zukommen, damit wir dir auf diese mit dir in Verbindung setzen können. Vielen Dank und VG"
"498","Am Donnerstag kommt Jan-Marco zum Bewerbungsgespräch vorbei. Seid gespannt! #SdR #SchlagdenRaab http://t.co/V7r2vrIoud"
"499","@ProSieben Hey ihr, meldet euch mal. Wir haben da was zu bequatschen. ;) #SdR"
"500","@uni2c0rn Leider ist dies eine Payback- und keine Rabattaktion. Tut uns leid. Weitere Angebote findest du hier: http://t.co/1BGxX08ijD. VG"
"501","@FreeAviator Damit sich unsere Kollegen bei dir melden können, schicke uns doch bitte per DM nochmal deine E-Mail Adresse. Vielen Dank. LG"
"502","@uni2c0rn Es tut uns leid, dass du mit einer unserer Aktionen nicht zufrieden bist. Auf welche beziehst du dich genau? VG, dein REWE Team"
"503","@Germany_Tom Wenn du uns deinen Markt und deine E-Mail per DM mitteilst, geben wir deinen Wunsch gerne weiter ;) Viele Grüße, dein REWE Team"
"504","@wolframcgn Das tut uns sehr leid. Bitte schicke uns per DM einmal den Markt und deine E-Mail, dann geben wir das gerne weiter. VG"
"505","@rneuhann Es freut uns sehr, dass du mit unserem Service zufrieden bist :) wir wünschen dir einen tollen Tag, dein REWE Team"
"506","@Germany_Tom wenn du uns deine EMail sowie deinen Markt per DM mitteilst, leiten wir dein Anliegen gerne weiter. Viele Grüße, dein REWE Team"
"507","@FreeAviator bitte entschuldige die lange Wartezeit, wir arbeiten an einer Lösung und werden uns so schnell wie möglich bei dir melden, VG"
"508","@rgransberger danke für deine Antwort. Wir haben unseren regionalen Kundenservice informiert, dieser meldet sich bei dir. VG, dein REWE Team"
"509","@christinah84 bitte schicke uns eine DM mit deiner EMail und dem genauen Markt, dann hören wir für dich mal nach, VG"
"510","@rgransberger bitte lasse uns noch deine E-Mail via DM zukommen, damit sich unser Kundenservice auf diesem Weg mit in Verbindung setzen kann"
"511","Bis zum 31.01.2015 feiern wir #15 Jahre #PAYBACK mit tollen Überraschungen! Seid gespannt! http://t.co/cmf3cxBH4w http://t.co/NWAzKk0YrU"
"512","@bomawards Mobile-Payment über Apple Pay und NFC ist in unseren Märkten zurzeit leider nicht möglich. VG, dein REWE Team."
"513","@callmedonovan Guten Appetit und einen schönen Tag, dein REWE Team!!"
"514","@rgransberger damit wir dir weiterhelfen können, wäre es schön, würdest du uns per DM mitteilen, welche Artikel du genau meinst. VG"
"515","@bisonfute bitte nenne uns den genauen Markt und deine E-Mail per DM, dann leiten wir dein Anliegen gerne weiter. Viele Grüße,dein REWE Team"
"516","@MartinTriker bitte schicke uns eine DM mit deiner E-Mail und dem genauen Markt, dann geben wir das weiter. Viele Grüße, dein REWE Team"
"517","@tmuuh Bitte entschuldige, dass dir unser Müsli nicht geschmeckt hat. Sollten noch weitere Fragen offen sein, bitte melde dich bei uns, VG"
"518","Hier gibt's #Inspiration, #Food #News und tolle #Rezepte von #REWE. Folgt uns auf #Instagram: http://t.co/ji1fszxs5b http://t.co/zvH8xnB14W"
"519","Falls Jan-Marco heute nicht gewinnt, wir finden sicher einen Job für ihn. #SdR #SdR51 @ProSieben"
"520","Wetter kalt und nass?! Dann jetzt schon Urlaub planen und auf Sonne, Strand und Meer freuen. http://t.co/plgXI5mAc0 http://t.co/8Uqloz7fuX"
"521","@_itsonlylove_ @maja_1983 @OddsAndSods_ Vielen Dank. Wir kümmern uns darum und melden uns per DM bei dir. Lieben Gruß"
"522","@maja_1983 @OddsAndSods_ @_itsonlylove_ Wir würden den Vorfall gerne umgehend prüfen. Dazu bräuchten wir Markt und E-Mail Adresse per DM. VG"
"523","@LinaMadita Sehr gerne :)"
"524","@LinaMadita Falls es zu Fragen oder Schwierigkeiten kommt, melde dich gerne jederzeit bei uns:) viel Spaß mit deinem Einkauf, dein REWE Team"
"525","@urkel4 Diese sind in dem Gebiet noch nicht verfügbar, das tut uns leid. Wir geben deinen Wunsch gerne weiter. Danke für den Hinweis! VG"
"526","@urkel4 Vielen Dank für deine Nachricht :)"
"527","@LivMonde Unsere Ware unterliegt regelmäßigen Kontrollen. Dass das in dem Fall nicht funktionierte, tut uns aufrichtig leid. Dies prüfen wir"
"528","@_itsonlylove_ Das tut uns aufrichtig leid. Bitte schicke uns doch per DM den Markt und deine E-Mail, damit wir das umgehend prüfen. VG"
"529","Euch ein schönes #Wochenende! #Wochenendspurt #TGIF #ThankGodItsFriday #weekend http://t.co/uOu27hpQD0"
"530","@zs_roman Das tut uns leid. Magst du uns einmal per DM deine Bestellnummer schicken? Dann prüfen wir das gerne. VG, dein REWE Team"
"531","@BuschFrank Vielen Dank für dein Lob, das freut uns sehr. Dein positives Feedback geben wir gerne weiter. Wir wünschen dir einen schönen Tag"
"532","„Ohne Gentechnik“ Siegel ab sofort bei 25 Eigenmarken-Artikeln (Hähnchenfleisch von „Wilhelm Brandenburg“ und „ja!"") #ProPlanet #VLOG #REWE"
"533","@TheFuckboard Die Preise werden regional festgelegt. Aus diesem Grund kann es zu unterschiedlichen Preisgestaltungen kommen.VG"
"534","@urkel4 Magst du uns einmal per DM deine PLZ schicken? Dann prüfen wir das gerne für dich. VG, dein REWE Team"
"535","@NargilemPoker Magst du uns per DM einmal deine E-Mail Adresse und den Markt zusenden? Dann prüfen wir das gerne. LG, dein REWE Team"
"536","@urkel4 Gerne. Je nach Aktion sind die Coupons auch beim Fahrer einlösbar. Dies ist jeweils auf den Coupons vermerkt.  VG, dein REWE Team"
"537","@urkel4 Die Artikel deines Warenkorbs werden in deinem Kundenkonto gespeichert, auch wenn du dich zwischendurch ausloggst. VG dein REWE Team"
"538","@silsha Vielen Dank. Wir haben dein Anliegen weitergeleitet. Der Kundenservice deiner Region wird sich in Kürze bei dir melden. VG"
"539","@zelisa1 Die Zeitung ist nicht Teil des Sortiments. Es handelte sich leider um eine Fehllieferung. Wir positionieren uns klar dagegen. VG"
"540","@AlexanderShorti Der Code für das Zusatzguthaben sollte sich eigentlich auf dem Kassenzettel befinden. Kannst du da noch einmal nachsehen?vg"
"541","@Lachgas Wir haben dein Anliegen weitergeleitet und melden uns bei dir wenn wir eine Rückmeldung haben. Viele Grüße und einen sonnigen Tag."
"542","@Schnatterente Wenn du uns Markt und deine E-Mail Adresse einmal per DM zukommen lässt, leiten wir das gerne einmal weiter."
"543","@AlexanderShorti Bitte nenne uns per DM den Markt und die Uhrzeit deines Kaufs. Wir lassen den Vorgang prüfen. Einen schönen Abend und vG."
"544","@zelisa1 wir haben den Vorfall intern weitergeleitet, und klären den Sachverhalt. Danke vielmals für den Hinweis. Viele Grüße,dein REWE Team"
"545","@lacultura99 wir überprüfen die Möglichkeiten. Unser Kundenservice wird sich morgen mit dir in Verbindung setzen, viele Grüße dein REWE Team"
"546","@lacultura99 leider hatten wir heute ein techn. Problem mit dem 5fach Coupon. Ab morgen wird der Coupon wieder wie üblich einlösbar sein. VG"
"547","@cologne360 @teqqyde Wir geben das ganze gerne einmal weiter. Viele Grüße"
"548","Weiß-blauer Punktebonus: Für Produkte von #Weihenstephan gibt es jetzt 30fach #PAYBACK Punkte. http://t.co/eLztBTFfuo http://t.co/QkvYG6BH8b"
"549","@MirkoHerzner unser Kundenservice hat sich via E-Mail bei dir gemeldet. Viele Grüße, dein REWE Team"
"550","@zelisa1 bitte teile uns zur Prüfung mit, in welchem der Rewe Märkte und zu welcher Uhrzeit du die Zeitung gesehen hast. Danke und VG"
"551","@BuschFrank vielen Dank für deine Antwort. Wir haben dein Anliegen an unseren regionalen Kundenservice weitergeleitet. VG, dein REWE Team"
"552","@MirkoHerzner Magst du uns einmal deine Bestellnummer per DM schicken? Wir schauen da gerne nochmal nach. Liebe Grüße, dein REWE Team"
"553","Mit #REWEReisen in die #bayrische Toskana: http://t.co/67XaSnnLPU #Wellnessurlaub im #Rottal http://t.co/iF6f0jvXOP"
"554","@MirkoHerzner Tut uns leid. Wir arbeiten bereits an der Artikelverfügbarkeit. Wir hoffen, dass sonst alles zu deiner Zufriedenheit war. VG"
"555","@BuschFrank Das ist natürlich nicht unsere Absicht. Magst du uns per DM den Markt und deine E-Mail schicken? Wir geben das gerne weiter. VG"
"556","@BrowserTrouser Magst du uns per DM den Vorfall genauer erklären? Dann kümmern wir uns gerne darum. Viele Grüße, dein REWE Team"
"557","Gesund durch das #Schmuddelwetter mit dem #REWELieferservice http://t.co/YZkOAIePA6 http://t.co/s2KQUO0TtK"
"558","@kopfregisseur bitte teile uns doch den genauen Markt sowie die ungefähre Uhrzeit mit. Wir kümmern uns dann darum. VG, dein Rewe Team"
"559","@Endi_AJ Vielen Dank für deine Anfrage. Gerne kümmern wir uns um dein Anliegen :). Viele Grüße, dein REWE Team"
"560","@kittycountry Reicht auch, wenn man den Code über das Smartphone zeigt ;-)"
"561","@mrcl_mrvls Wir haben das umgehend an unsere Qualitätssicherung weitergeleitet. Viele Grüße!"
"562","@WolfgangBremer Wir geben das weiter. Dir noch einen schönen Tag! :)"
"563","Was sind eure #Vorsätze für das neue Jahr? #2015 http://t.co/5chO0jo4Fg"
"564","@mrcl_mrvls Jetzt aber ;)"
"565","@WolfgangBremer Wir arbeiten bereits daran. Danke dennoch für den Hinweis."
"566","@mrcl_mrvls Würdest du uns bitte per PN deine E-Mail Adresse zukommen lassen? Wir leiten das ganze dann gerne einmal weiter."
"567","Wir wünschen euch ein gesundes, frohes, neues und glückliches Jahr! #2015 #ja! http://t.co/Cy4lMmU6uH"
"568","Frohes Neues!"
"569","@juliegoeths Besser leben! :)"
"570","@lippunermarc Is that a dry sherry, James? #DinnerforOne"
"571","@willbking Cheers!"
"572","@marci_m_garcia Besser leben. :)"
"573","@YazminaCabrera Bitte unter https://t.co/hLusZgZd6v die PLZ eingeben, Markt auswählen und dort anrufen. Öffnungszeiten sind unterschiedlich."
"574","@Ingapopinga Sehr gerne und bis hoffentlich bald zum nächsten Einkauf ;o)"
"575","@Ingapopinga Sehr gerne, viel Erfolg und einen guten Start ins Jahr 2015, dein REWE Team."
"576","@Ingapopinga Da gibt es 2 Märkte: Barnerstraße: 040 39910141 oder Max-Brauer Allee 040 6 88 74 20. Vielleicht hilft dir das weiter? vg"
"577","@Ingapopinga Bitte unter: https://t.co/hLusZgZd6v die PLZ eingeben, Markt auswählen und dort anrufen. Öffnungszeiten sind unterschiedlich."
"578","@Muyserin Welcher Markt soll es denn sein?"
"579","@OceanPhoenix1 Dir hoffentlich wenig Stress beim Einkaufen und einen guten Start in 2015. VG Dein REWE Team."
"580","@DerExperte Klasse, dass es klappt. Viele Grüße und einen guten Start ins Jahr 2015."
"581","@Teyhouse Bitte unter: https://t.co/hLusZgZd6v die PLZ eingeben, Markt auswählen und dort anrufen. Öffnungszeiten sind unterschiedlich. Vg"
"582","@OceanPhoenix1 Bitte unter: https://t.co/hLusZgZd6v die PLZ eingeben, Markt auswählen und dort anrufen. Öffnungszeiten sind unterschiedlich."
"583","@Muyserin Bitte unter: https://t.co/hLusZgZd6v die PLZ eingeben, Markt auswählen und dort anrufen. Öffnungszeiten sind unterschiedlich. Vg"
"584","@sfof666 Für heute ist es in der Tat ein zu spät, morgen ist ein Feiertag&amp;ab Freitag ist eine Bestellung möglich. Einen guten Start in 2015"
"585","@thiemoe Bitte unter: https://t.co/hLusZgZd6v die PLZ eingeben, Markt auswählen und dort anrufen. Öffnungszeiten sind sehr individuell. Vg"
"586","@qrios Bitte unter: https://t.co/hLusZgZd6v die PLZ eingeben, Markt auswählen und dort anrufen. Öffnungszeiten sind sehr unterschiedlich. Vg"
"587","@ben_mz Versuche es doch alternativ unter https://t.co/MA9QDZf9I3. Einen guten Start ins Jahr 2015 und viele Grüße, dein REWE Team."
"588","@nord_end Bitte unter: https://t.co/hLusZgZd6v die PLZ eingeben, Markt auswählen und dort anrufen. Öffnungszeiten sind unterschiedlich. Vg"
"589","@jholznagel Unter Chrome und Firefox ist die Seite https://t.co/hLusZgZd6v zu erreichen, alles andere prüft gerade unsere Technik. vg"
"590","@jholznagel Bitte unter https://t.co/MA9QDZf9I3 nach Eingabe der PLZ&amp;Auswahl des Marktes anrufen. Öffnungszeiten sind individuell. vg"
"591","@jholznagel Unter https://t.co/MA9QDZf9I3 kannst du unseren Shop erreichen. Viele Grüße und einen guten Start ins Jahr 2015."
"592","Lange Schlangen an den Kassen? Muss nicht sein! Wir liefern dir deine Einkäufe bis an die Haustür! http://t.co/BjgwB1jMI3 #Silvester"
"593","#REWE wünscht euch allen einen guten Rutsch ins neue Jahr! #Silvester #happynewyear http://t.co/nPL00QT6tQ"
"594","@germankiwi Der REWE Markt hat von 7-16 Uhr geöffnet. Guten Rutsch!"
"595","@stewenz Das ist auch leider so und auch in unseren AGB zu finden. Wir bitten um dein Verständnis."
"596","@datavizzard Wir arbeiten ständig am Ausbau. Wenn du uns deine PLZ zukommen lässt, nehmen wir das gerne auf."
"597","@DerExperte Hast du das über den Lieferservice bestellt oder im Markt gekauft?"
"598","@bavarianews Das tut uns leid. Könntest du uns bitte per DM deine Bestellnr. und die Ersatzartikel nennen? Wir würden das gerne prüfen. LG"
"599","@Regedit2000 Der REWE Markt in Bonn, Kölnstraße 154 hat morgen von 7 - 18 Uhr geöffnet :) einen guten Start ins neue Jahr, dein REWE Team"
"600","@literally_true Normalerweise habe die Märkte zwischen 08:00 - 14:00 geöffnet. Individuelle Öffnungszeiten hängen vor Ort aus. Vg"
"601","@Sebideluxe In der Regel haben die Märkte zwischen 08:00 und 14:00 Uhr geöffnet. Individuelle Öffnungszeiten sind vor Ort ausgehängt. vg"
"602","@Wintertanne Vielen Dank für die Anregung. Deinen Produktwunsch haben wir an die entsprechende Abteilung weitergegeben. Guten Rutsch und VG"
"603","@WBcoins Das tut uns sehr leid! Schicke uns doch bitte per DM deine E-Mail und den Markt zu, dann geben wir das weiter. VG dein REWE Team"
"604","#PAYBACK bei #REWE: Diese Woche 20fach punkten auf Produkte von Valentina http://t.co/M2uqjXGRmI http://t.co/LRNOuFf8p1"
"605","@Mittwoch13 leider müssen wir dir mitteilen, dass wir keine Sofortüberweisung im Rahmen unseres Bringdienstes akzeptieren. VG dein REWE team"
"606","@vicebridge vielen Dank für dein nettes Lob. Wir freuen uns, dich zukünftig als Kunden zu begrüßen, dein REWE Team"
"607","@UmadUsadUbad Gerne teilen wir dir mit, dass unser Markt in der Dovestrasse ist am 31.12. von 7.00 bis 16.00 Uhr geöffnet ist. VG"
"608","Genuss zum Jahreswechsel: Mit der Silvester Partyplatte im #RezeptDerWoche wird garantiert jeder Gaumen glücklich. http://t.co/dz5KiFBDco"
"609","@Kerschtindel Das tut uns sehr leid. Bitte schicke uns per DM deine E-Mail und die Bestellnummer zu, wir würden das gerne prüfen. VG"
"610","@MarkusWerle Danke für den Hinweis. Wir haben deine Kritik gerne an die entsprechende Abteilung weitergeleitet. Schönen Tag und LG"
"611","@plasma_cologne @Sheeposaka Das tut uns sehr leid. Wenn ihr uns per DM eure E-Mail Adressen zukommen lasst, geben wir das gerne weiter. LG"
"612","@rhold Hallo rhold, vielen Dank für dein Lob. Schön, dass du deine Einkäufe so reibungslos abwickeln konntest. Viele Grüße, dein REWE Team"
"613","@Bike_Lin Das tut uns leid. Wenn du uns deine E-Mail Adresse, den Ort und die Uhrzeit per DM mitteilst, geben wir das gerne weiter. LG"
"614","@lelei Ja, bei den ersten drei Bestellungen fallen keine Lieferkosten an :) viel Spaß bei deinem Einkauf, LG dein REWE Team"
"615","@plasma_cologne Das tut uns leid. Lass uns doch bitte per DM einmal deine E-Mail zukommen. Wir leiten das gerne weiter. Viele Grüße"
"616","@ItsNadineJesus Gerne kannst du uns per DM den betroffenen Markt zukommen lassen, wir kümmern uns dann um diesen Vorgang. VG und bis später"
"617","Jetzt noch den Kühlschrank füllen lassen vom #REWE #Lieferservice: http://t.co/aI1r2ktF1s http://t.co/d453WZioFn"
"618","Was leichtes für den Magen nach den Festtagen: Wir empfehlen #Trauben und #Käse. #REWE #lecker #Weihnachten http://t.co/Y0dKjuEgTn"
"619","Lecker! Filetsteak Wellington mit Romanesco und gefüllten Champignons. #REWE #RezeptDerWoche http://t.co/0r8GRpUzzd http://t.co/ax1YAKtVRI"
"620","@Maximilian_Kahl Lass uns doch bitte den entsprechenden Markt und deine Mail per DM zukommen. Wir fragen dann mal nach. Viele Grüße"
"621","@frywynd Jeder Markt hat andere Öffnungszeiten, daher am besten bei deinem Markt kurz anrufen. Viele Grüße"
"622","@yigitunan Da das von REWE zu REWE unterschiedlich sein kann, frag am besten direkt in deinem Markt nach. Beste Grüße"
"623","@FabioLeone94 Danke :) Viele Grüße"
"624","Jetzt noch ein Türchen am #adventskalender von #REWE öffnen und tolle Preise gewinnen! http://t.co/235urGXXyG http://t.co/Ui6eR09Rso"
"625","@FabioLeone94 Das ist eine gute Idee, die wir gerne weitergeben. Vielen Dank und noch einen schönen Tag, dein REWE Team"
"626","@beauteplantureu Gerne kannst du uns per DM deine Bestellnummer sowie E-Mail senden, wir prüfen dass einmal nach. VG, dein REWE-Team"
"627","Keinen Führerschein? Wir liefern dir deine Einkäufe einfach nach Hause. #REWELieferservice #Reus #ReusGate #RollsReus"
"628","@pchilfePF Tatsächlich sind diese Art von Gewinnspielen nicht aus unserem Hause. Leider ist dabei immer Vorsicht geboten. VG"
"629","@krissi_ed Das tut uns sehr leid. Bitte schicke uns per DM deine E-Mail Adresse und den Markt, dann leiten wir das entsprechend weiter. LG"
"630","@krissi_ed Bitte entschuldige die Unannehmlichkeiten. Unser Kundenservice setzt sich morgen mit dir in Verbindug. VG, dein REWE Team"
"631","@HerrHorst Schicke uns doch bitte per DM, um welchen Markt es sich genau handelt. Dann erkundigen wir uns gerne. VG, dein REWE Team"
"632","@grunwaldp Ja, diese Flaschen sind pfandfrei. Vielen Dank für die Mitteilung. Lieben Gruß, dein REWE Team"
"633","@wischi Wir haben dein Anliegen an unseren Kundenservice weitergeleitet, der sich mit dir via E-Mail in Verbindung setzen wird. VG"
"634","@peter86363846 tut uns leid, bitte schicke  uns zur Bearbeitung mal deine Mail Adresse, den Markt sowie die Artikelbezeichnug per DM. VG"
"635","@wischi bitte schicke uns mal deine Mailadresse und die Bestellnr. per DM, dann prüfen wir das gerne. Vielen Dank und LG, dein REWE Team"
"636","Kleiner Spot gefällig? In unserem neuen #TV Spot zeigen wir euch was wir unter ""Besser leben"" verstehen. #BesserLeben http://t.co/66o8wVwosg"
"637","@TheB0 Vielen Dank. Wir haben dein Anliegen weitergeleitet und melden uns in Kürze bei dir. Schönen Abend und LG, dein REWE Team"
"638","#Special: Diese Woche gibt's 25fach #PAYBACK Punkte beim Kauf der Fisch Produkte von #Krone. http://t.co/g6PDrA6F69 http://t.co/Uq2iHWrplU"
"639","@miciamiaoo Wir haben auch deine Anfrage per Telefon gefunden. Das Team vom Kundenservice meldet sich dann bei dir.VG"
"640","@larsomat Vielen Dank für deine Nachricht. Der Kundenservice wird sich in Kürze per Mail mit dir in Verbindung setzen. LG, dein REWE Team"
"641","@miciamiaoo Bitte sende uns gerne per DM eine Bestellnummer &amp; die E-Mail Adresse mit der du bei uns registriert bist. Wir prüfen den Vorgang"
"642","@larsomat Schicke uns doch bitte per DM deine E-Mail Adresse und den entsprechenden Markt, damit wir das weiterleiten können. Danke und LG"
"643","@miciamiaoo Den Lieferavis mit ggf. Ersatzartikeln bekommst du eigentlich einen halben Tag vor Auslieferung zur Prüfung per E-Mail. VG"
"644","@benrund Wir haben den Vorgang an den regionalen Kundenservice weitergeleitet. Dieser meldet sich dann direkt bei dir.VG"
"645","@Pascalmh Unsere Technik wird das Problem schnellstmöglich im Laufe der Woche beheben. Danke für den Hinweis und dein Verständnis. LG"
"646","@TheB0 Wenn du uns per DM noch deine E-Mail Adresse zukommen lässt, leiten wir das gerne umgehend weiter. Viele Grüße"
"647","Erfahren was #Weltmeister essen, um fit zu bleiben - mit dem #REWE #DFB Kochtraining. http://t.co/4bvopr8paG http://t.co/Ujiezl00Ym"
"648","@FrauCrafteln Das Gewürz an sich solltest du bekommen. Bei Koriandersamen eventuell in REWE Center Märkten direkt nachfragen.VG"
"649","@TheB0 Kannst du uns ein konkretes Beispiel nennen? Wir würden das dann einmal weiterleiten. Viele Grüße"
"650","@HttHuett Sorry für den Ärger. Unsere Kunden sind uns enorm wichtig. Wie gesagt, sind wir hier machtlos, bitte wende dich an FA Parkräume."
"651","Süße Adventszeit: Das #REWE Bratapfelmobil geht auf Tour! Wo und wann? Alle Infos hier: http://t.co/mIGZ7pilTU http://t.co/LEBghCzbyt"
"652","@benrund Schick und doch gerne per DM einmal den entsprechenden Markt und deine E-Mail Adresse. Wir leiten das dann weiter. Viele Grüße"
"653","Absolutes #Powerfood -Rezept: Die volle Ladung Energie mit #Seelachs auf Curry-Wirsing. Hier: http://t.co/6UowfaeGFk http://t.co/9dgwB0mE2t"
"654","@HttHuett Wir hoffen dennoch, dass sich das ganze klärt. Viele Grüße"
