"","x"
"575","Am 8.6 ist #Vatertag! Du bist noch auf der Suche nach dem richtigen #Geschenk? Lass dich inspirieren: http://t.co/o6dJ1a8ngw #BIPAonlineshop"
"576","#SneakPeek Im Juni heißt's in der #BeautyLounge #ManiMonday! Freut euch auf 4 #Nagelstylings von unserer Beautyexpertin @sasaschwarzjirg :-)"
"577","@beautybunnyxl  Lass uns wissen welche Farben es geworden sind. Al &amp; ein schönes Wochenende"
"578","Schon entdeckt? Die neue #iQCOSMETICS Topcoat #Mascara macht deine liebste #Wimperntusche im Nu #wasserfest @B_BeautyGossip @WieZuckerwatte"
"579","Nur das Beste für den Papa! Noch auf der Suche nach einem netten #Geschenk für den #Vatertag? Bei… http://t.co/z3Po7cZzIP"
"580","An alle Glücklichen, die den #Fenstertag frei haben - was habt ihr so geplant? :-) #Wochenende"
"581","""Ohne Schnurrbart ist ein Mann nicht richtig angezogen."" - Salvador Dali. Wie siehst du das? Bart oder kein Bart? :-} http://t.co/davjQJGSdz"
"582","Alles rund um #Vatertag! In der #BeautyLounge warten wir mit vielen #Pflegetipps &amp; #Geschenksideen für #Papa auf dich http://t.co/rB2qtGcDyo"
"583","In der Rubrik #Männersache findet ihr jetzt alles, was #Mann so über #Pflege&amp;Co wissen sollte: http://t.co/CgXGp51ZiL #BeautyLounge"
"584","Hol dir jetzt das neue #BCmag in deiner #BIPAfiliale oder als Blätterversion in der #BeautyLounge: http://t.co/yWHtoSNDEl"
"585","Komm heute zur Eröffnung der #BIPAfiliale am Postplatz 4 in #ZellamSee. Viele #Angebote &amp; #Aktionen warten auf dich! #Duft"
"586","Feier mit uns! Morgen eröffnet eine #BIPAfiliale am Stadtplatz 12 in #Rohrbach. Das solltest du nicht verpassen! :-) #Aktion #Angebot #Duft"
"587","Bald ist #Vatertag &amp; du bist noch auf der Suche nach einer #Geschenksidee? Wie wär's mit einer #Ferrari-Fahrt: http://t.co/H46FJ4y0hH"
"588","Morgen eröffnet eine #BIPAfiliale in der Aubauerstraße 32-34 in #Gmunden. Feier mit uns &amp; hol dir tolle #Schnäppchen! #Aktion #Angebot #Duft"
"589","Komm am 26.5. zur Eröffnung der #BIPAfiliale in der Karfreitstraße 6 in #Klagenfurt und feier mit uns. #Angebot #Aktion #Duft"
"590","Brandneu: die Colour Explosion Nagellacke von #LOOKBYBIPA. Jetzt bricht ja endlich wieder die Zeit der… http://t.co/ApIoljYgv3"
"591","Werde jetzt 1 von 50 ProdukttesterInnen &amp; teste das Lash Boost Care Gel von #iQCOSMETICS: http://t.co/1e60H8DnwV #BeautyLounge #Produkttest"
"592","Über 2 MILLIONEN Mal wurde an den Kassen von BILLA, MERKUR, BIPA &amp; PENNY schon für Menschen in Not aufgerundet. Wir sagen DANKE! #Aufrunden"
"593","@KalterKaffee_AT Spannender Artikel zum Thema Augenbrauen, sehr lesenswert! :-) http://t.co/qm4tXZRTYi #Augenbrauen #Review #GOSHCOSMETICS"
"594","Unser Vatertags-#Geschenktipp: Jetzt gibt's -35% auf viele Herrendüfte und -Duftsets! Mehr dazu auf http://t.co/MDmdsTcakF #Duft #Vatertag"
"595",":-) @_HORIZONT @ambuzzador http://t.co/h0C9h1KmIB #BeautyLounge"
"596","Bei einer Bestellung von € 90,- erhältst du jetzt ein #VOSSEN Gästehandtuch gratis dazu! Mehr auf: http://t.co/JU5K9alkt1 #BIPAonlineshop"
"597","#Gewinne jetzt einen #Urlaub nach #Hamburg mit #essentialgarden: http://t.co/dYM9uV7ndo"
"598","@B_BeautyGossip Lieben Dank für die #Review! :-) Entdeckt jetzt die World Wide Girls #LimitedEdition von #LOOKBYBIPA: http://t.co/TucsiVIy53"
"599","Mit der #iQCOSMETICS Everlasting Waterproof Topcoat #Mascara wird die Lieblings#Wimperntusche #wasserfest http://t.co/X9At11fIvL #BIPApresse"
"600","Wieso rote #Lippen, wenn's auch #pink geht? So schminkt ihr den Star-#Look von @oliviawilde nach: http://t.co/XMqBErEEL2 #createyourlook"
"601","Heute eröffnet eine #BIPAfiliale in #Wien am Praterstern Bahnhof Nord. Komm vorbei und feier mit uns! #Angebot #Aktion"
"602","Welcome back #Sonne! Höchste Zeit unsere #Beine sommerfit zu machen. :-) http://t.co/6N1FYTwGMr #Haarentfernung #Sommer"
"603","#BIPApresse: #LOOKBYBIPA sorgt für einen sommerlichen Farbrausch mit den #ColourExplosion #Nagellacken: http://t.co/X9At11fIvL #NailPolish"
"604","Feier mit uns! Morgen eröffnet eine #BIPAfiliale in der Mozartstraße 7 in #Linz. Viele #Aktionen &amp; #Angebote warten auf dich! :-)"
"605","Hol dir jetzt 15,- € Rabatt ab einem Bestellwert von 70,- € bei Lens2Lens. Mehr dazu auf http://t.co/dbqbXIffDl #Aktion"
"606","Du wolltest schon immer mal bei einem #Fotoshooting oder #Videodreh dabei sein? Dann komm hier entlang: http://t.co/nWGpRVOWKY :-)"
"607","Ein bisschen #Sonne für euch! Zwar nicht ganz so gut wie das Original, aber vielleicht erhellt´s euch… http://t.co/csMelhQ8qb"
"608","Was sind eure Geheimtipps für #London, #Paris &amp; #Rom? Jetzt mitmachen &amp; eine #Reise #gewinnen: http://t.co/L6ZNJIMUYv #LOOKBYBIPA"
"609","Hol dir jetzt -15% auf alle Hair Professional Produkte im #BIPAonlineshop: http://t.co/nPwUAaccpc #Haarpflege #Aktion"
"610","@c_overthetop Ist da was für dich dabei? :-) http://t.co/dO6eavk7UV, http://t.co/NN8YUj08rI, http://t.co/XAeZWLXIRA"
"611","Worauf schwörst du, #Hautöl oder #BodyLotion? - Egal, wie du dich entscheidest, hier gibt's die ideale #Hautpflege: http://t.co/gluAt9QuBC"
"612","@fluffy1008, @silviahilde, @scotchyu, @lieber6 &amp; @HoellRa haben ein #MYPinaColada Package gewonnen. Wir wünschen euch viel Freude damit! :-)"
"613","@HoellRa Herzlichen Glückwunsch, du hast gewonnen! :-) Bitte schick uns ein Mail mit deinen Kontaktdaten an gewinn@bipa.co.at! LG"
"614","@lieber6 Herzlichen Glückwunsch, du hast gewonnen! :-) Bitte schick uns ein Mail mit deinen Kontaktdaten an gewinn@bipa.co.at! LG"
"615","@scotchyu Herzlichen Glückwunsch, du hast gewonnen! :-) Bitte schick uns ein Mail mit deinen Kontaktdaten an gewinn@bipa.co.at! LG"
"616","@silviahilde Herzlichen Glückwunsch, du hast gewonnen! :-) Bitte schick uns ein Mail mit deinen Kontaktdaten an gewinn@bipa.co.at! LG"
"617","@fluffy1008 Herzlichen Glückwunsch, du hast gewonnen! :-) Bitte schick uns ein Mail mit deinen Kontaktdaten an gewinn@bipa.co.at! LG"
"618","Lena hat den #LOOKBYBIPA Special Effect #Nagellack in Metallic Blue ausprobiert. Hier geht's zur #Bloggerreview: http://t.co/XSn3epT0fR :-)"
"619","Komm vorbei &amp; feier mit! Die #BIPAfiliale in der Dresdnerstraße 33-47 in #Wien hat eröffnet &amp; wartet mit coolen #Aktionen auf dich!"
"620","Morgen eröffnet eine #BIPAfiliale in der Thaliastraße 114 in #Wien. Alle Infos dazu findest du hier: http://t.co/sqwTo7UoDa #Aktion"
"621","Wohin würdest du am liebsten verreisen? #London, #Paris oder #Rom? Jetzt mitmachen &amp; gewinnen: http://t.co/L6ZNJIMUYv #LOOKBYBIPA"
"622","Feier mit uns! Heute eröffnet die #BIPAfiliale in der Packerstraße 125 in #Lieboch. Viele #Aktionen &amp; #Angebote warten auf dich! :-)"
"623","♥ Liebe Mamis, wir wünschen euch einen wunderschönen #Muttertag! ♥ http://t.co/yrSuiyenW3"
"624","Überrasche deine Mama zum #Muttertag mit einer süßen Grußkarte &amp; zeig ihr, wie lieb du sie hast: http://t.co/53a2QQ4uWn #BeautyLounge #Ecard"
"625","Schicke deiner Mama eine süße Grußkarte zum #Muttertag - das wird bestimmt eine tolle Überraschung: http://t.co/53a2QQ4uWn #BeautyLounge"
"626","Am 12.5. eröffnet eine #BIPAfiliale in der Feldkirchnerstraße 112 in #Klagenfurt. Weitere Infos findest du auf: http://t.co/sqwTo7UoDa"
"627","#Gewinnspiel: Wo genießt du deinen Pina Colada am liebsten? Retweet mit #MYPinaColada &amp; schon bist du dabei :-) http://t.co/2yS98svf9n"
