"","x"
"382","@jette669 beantwortete Frage 2 unseres #Gewinnspiels #GartenRaten mit PH-Wert-Test am schnellsten. Wir gratulieren. Morgen geht es weiter."
"383","Die nächste Frage unseres toom #Gewinnspiels #GartenRaten - Wie prüfe ich den Kalkgehalt des Bodens? http://t.co/cxB7H6jt"
"384","@paule1312 Einfach auf unsere Frage einen Reply mit deiner Antwort schicken. Dann ist das richtige Hashtag #GartenRaten gleich dabei."
"385","@JungesJura gewinnt mit der Antwort ""April"" die erste Frage bei unserem #Gewinnspiel #Gartenraten. Glückwunsch vom toom Team."
"386","In welchem Monat sollte frühestens die Rasenaussaat starten? #GartenRaten #Gewinnspiel http://t.co/sW8HCn7R"
"387","Ab heute: „GartenRaten“. Wir fragen, ihr antwortet. Der schnellste richtige Reply mit #GartenRaten gewinnt einen 50-Euro-Gutschein."
"388","@jungesjura Gleich :-) Es folgt noch eine Ankündigung. Und wir brauchen ja auch den zeitlichen Überraschungsmoment.:-) Dein toom Team."
"389","toom ""GartenRaten"" vom 7.-11.5. Wir fragen, ihr antwortet. Die schnellste richtige Anwort gewinnt einen 50-€-Gutschein.http://ow.ly/aIy9i"
"390","Nächste Woche starten wir „GartenRaten“, ein exklusives Twitter-Gewinnspiel mit tollen Preisen. Weitere Infos folgen. http://t.co/mDkL3men"
"391","Das war die kürzeste Arbeitswoche des Jahres. Das toom Team wünscht allen Freunden und Fans einen erholsamen Feiertag."
"392","Lese- und Basteltipp für‘s Wochenende: DIY-Themen von „2modern blog“. http://t.co/bnBhVP5e"
"393","Kennt ihr schon unsere toom Qualitätsmarke? Top-Qualität zu guten Preisen, viele der Artikel sind geprüft und zertifiziert."
"394","Unser „Deal der Woche“: Metallgerätehaus mit Giebeldach. Liebe Grüße, euer toom Team. http://t.co/bOnb7BOw"
"395","Kennt ihr schon unsere toom Qualitätsmarke? Top Qualität zu guten Preisen, viele Produkte sind geprüft und zertifiziert."
"396","@sunnymoon_hh @malerdeck @jochenharter 
@reksamwestend @emeurerqm @falk_richter @schlittler @wds7 Noch zwei Tage. LG, toom Team  :-)"
"397","RT @malerdeck: Twitterspruch Nr. 3: Twittert künftig auch der Bauer, werden er und seine Viecher schlauer!"
"398","Heute und Montag versteckt toom auf Facebook Eier. Zählen, Tipp abgeben und mit wenig Glück toom-Gutscheine gewinnen. http://t.co/bIltw8Wu"
"399","Noch keine Ideen für die österliche Tischdekoration? Tipp: Schaut mal bei den „Wunderweibern“. Euer toom Team. http://t.co/Kot5iTEI"
"400","Hilfe bei manuellen Schwertransporten. Deal der Woche: Robuste Schubkarre für 19,99 Euro. http://t.co/UksHiNZd"
"401","Mit guter Laune ins Wochenende? Dann schaut mal hier rein. Viel Spaß, euer toom Team. http://t.co/mx15Z0YP"
"402","Hallo toom Fans! Habt ihr schon unsere neue Webseite angesteuert? Wie gefällt euch das Ergebnis? http://t.co/NiY2TRCx"
"403","Gesund faulenzen mit toom. Unser entspannender Deal der Woche. http://t.co/UksHiNZd"
"404","Frühjahrsputz beim toom Team. Heute stellen wir euch unsere sauber überarbeitete Internetseite vor. http://t.co/NiY2TRCx"
"405","Hallo toom Fans. Raus in die Sonne und ran an den Grill! Wir wünschen euch schöne Tage, euer toom Team."
"406","Tolle Idee f&amp;#252;r alte Kisten.... http://t.co/PZZHYvzy"
"407","Eine super Idee für alte Koffer. Das ist doch mal was anderes. http://t.co/OJaIupmg via @pinterest"
"408","Die Temperaturen sind langsam da und wir haben das passende Angebot für euch. Grillt mal wieder! Euer toom Team. http://t.co/UksHiNZd"
"409","Unser Tipp für’s Wochenende: mal an den Hund denken und zu Hammer, Nagel und Säge greifen. Bis Montag, euer toom Team."
"410","Hier mal ein etwas anderes Vogelhaus :) http://t.co/4878DhfC via @pinterest"
"411","Morgen steigen die Temperaturen endlich. Und wir haben die perfekt abgestimmten Angebote dazu. Euer toom Team. http://t.co/S1L5WV3N"
"412","Schon das gemütliche Frühlingsplätzchen eingerichtet? Werft mal einen Blick auf unsere Friesenbank. Euer toom Team. http://t.co/kGvOcX1a"
"413","Bierkühlbetonmischer? Den haben wir nicht im Angebot. Aber diese Kollegen hier. Schönes Wochenende, euer toom Team. http://t.co/gkeinw1H"
"414","Ihr habt gewählt: Die Selbstbauprofis Februar stehen fest. Herzlichen Glückwunsch! http://t.co/8ldsaEYo"
"415","Mit unserem Deal der Woche könnt ihr Geld sparen und noch was für die Umwelt tun. Euer toom Team! http://t.co/qHN6WVC6"
"416","Nur noch ein paar Stunden, dann geht es auf ins Wochenende! Erholt euch gut, euer toom Team!"
"417","Das toom Team twittert. Und wer nichts verpassen will, kann alle News auch auf unserer Facebook Twitter-Wall verfolgen. http://t.co/zQwOLB1E"
"418","Wir feiern eine Woche lang unsere „grüne“ Neueröffnung Nieder-Olm mit 20,12% auf viele Produkte plus Aktionen. http://t.co/0ZcjICO4"
"419","Den ersten eigenen Salat Ende April ernten? Mit unserem Frühbeet-Deal kein Problem. Euer toom Team. http://t.co/sOaqdW3X"
"420","Mit Zertifikat für nachhaltiges Bauen eröffnet toom morgen den ersten „grünen“ Baumarkt seiner Art in Deutschland. http://t.co/OdwhgafH"
"421","Das finden wir gut! Am Wochenende steigt erstmalig in Bochum die „Baufrau“-Messe. Kreatives Wochenende, euer toom Team! http://t.co/aaibxIGA"
"422","Heute beginnt die Fastenzeit. Erholt euch gut von den jecken Tagen. Euer toom Team."
"423","Als Kölner wünschen wir allen Jecken heute eine Super-Party. Wir stimmen uns hiermit ein. Euer toom Team. http://t.co/sNbpMWdO"
"424","Das ist mal eine saubere Sache – unser Super-Samstag-Angebot. Putzt euch schön durchs Wochenende, euer toom Team! http://t.co/S1FQMNGD"
"425","Helau und Alaaf! Jetzt geht die närrische Post so richtig ab. Wir wünschen euch einen Mordsspaß, euer toom Team. http://t.co/JjRJr4tD"
"426","Hey toom Fans. Trommelwirbel für Amors Jackpot-Schuss. Wer den 500-Euro-Gutschein gewinnt, zeigt unser Video in Kürze. http://t.co/xe5LyO8p"
"427","Das toom Team wünscht allen DIY-Fans einen schönen Valentinstag. #valentine #diy #gewinnspiel http://t.co/zVQTfPL6"
"428","Spannend: Amor verschießt gerade Gutscheinpfeile auf unserer FB-Seite. 2 sind schon raus, 8 folgen. http://t.co/Nl9E1w4g"
"429","@kcubnevs Viel Erfolg beim Shoppen und Heimwerken. Dein toom Team!"
"430","Vielen Dank für eure Teilnahme an unserem Gewinnspiel. Die Anmeldeliste wurde geschlossen. Euer toom Team! http://t.co/7UVV1lko"
"431","Letzte Chance für den 500-Euro-Gutschein. Sonntagnacht schließt die Anmeldeliste für unser toom Valentinstag-Special. http://t.co/B8erf51X"
"432","Bevor es am Dienstag mit unserem Amor aufregend wird, wünschen wir euch ein mega relaxtes Wochenende. Euer toom Team. http://t.co/P3lST1W0"
"433","@jakemoshpit Dann wünschen wir dir ein erfolgreiches Shopping-Erlebnis und ein richtig gutes Wochenende dazu. Dein toom Team!"
"434","@armin29 Du findest hoffentlich alles, was du zum Heimwerken brauchst. Wenn du Fragen hast...wir sind auch über Twitter da. Dein toom Team"
"435","@shoesandany Hey, wir arbeiten mit Hochdruck daran. Sobald wir den genauen Termin haben, sagen wir umgehend Bescheid. Dein toom Team!"
"436","WOW! Schon über 30 000 Fans – ihr seid spitze! Danke für euer Vertrauen. Euer toom Team. http://t.co/I2ZOKSQC"
"437","Noch fünfmal schlafen, dann wird es spannend: Am 14.2. spielt Amor für toom die Glücksfee. Mitmachen & gewinnen: http://t.co/iUQwcFGw"
"438","@xaeron Dann gutes Gelingen! Wenn du mal Fragen zum Sortiment hast ... das geht auch über Twitter. Dir einen schönen Abend, dein toom Team."
"439","@xaeron Für Feuerholz? :-) Da bist du bei uns richtig. Viel Erfolg beim Shoppen und Spaß beim Werkeln. Dein toom Team!"
"440","toom Fans aufgepasst: Am Valentinstag verschießt unser Amor live auf Facebook Gutscheinpfeile. Mitmachen und gewinnen: http://t.co/kbuneuxA"
"441","@catsaccomandi Dann wünschen wir dir viel Spaß und Erfolg beim Shoppen. Und wärme dich gut auf. Dein toom Team!"
"442","Die perfekte Lichtstimmung im Schlafzimmer? Hier eine Top-Idee. Euer toom Team. http://t.co/dIGP1OqQ"
"443","@teddykrieger Gut gemacht :) Bei Fragen sind wir übrigens auch auf Twitter für dich da. Dein toom Team!"
"444","Hallo Sportsfreunde. Heute Nacht steigt der Super Bowl (live auf Sat1). Hier ein Tipp gegen den Hunger. Euer toom Team http://t.co/ITCvKkvx"
"445","@joerg_k Du hast alles gefunden?! Bei Fragen sind wir auch auf Twitter und Facebook für dich da. Schönes Wochenende, dein toom Team!"
"446","Christian vom toom Team renoviert. Da packen wir mit an. Was macht ihr? Besucht uns doch im Netz. Euer toom Team. http://t.co/0xpXKDoi"
"447","@sm1967 Das gefällt uns :) Und wenn du demnächst mal Service-Fragen hast - wir sind auch auf Twitter da. Dein toom Team!"
"448","@sm1967 Hoffentlich nicht nur zum Aufwärmen?! :) Ein schönes Wochenende, dein toom Team."
"449","Frohen Feierabend an alle Heimwerker!"
"450","@rvoland Dann wünschen wir dir viel Spaß beim Einkaufen. Und Erfolg beim Abarbeiten deiner Shopping-Liste! Dein toom Team."
"451","Unser Fundstück der Woche: Best-of Heimwerker-Könige. Viel Spaß damit, euer toom Team. http://t.co/BckBukYQ"
"452","@schellehochdorf Schick sieht's aus - gut gemacht :-) Wir wünschen dir Freude damit! Viele Postkarten, wenig Rechnungen :) Dein toom Team."
"453","@ppb1308 Wir hoffen, du hast alles bei uns gefunden? Einen schönen Start in die Woche, dein toom Team!"
"454","Schön oder nicht? Wir sind uns nicht einig. Fest steht: Fliesen können was. Schönes Wochenende, euer toom Team. http://t.co/aPkuNjdE"
"455","@segler64 Wir wünschen dir ein schönes Wochenende, dein toom Team!"
"456","@elschy Double-Like!"
"457","@elschy Holla, das lesen wir gern und freuen uns. Danke für dein Blog-Lob. Dein toom Team."
"458","@kundenkunde So ist es :) elschy bleibt als Protagonist nicht ungewürdigt. Dir ein schönes Wochenende."
"459","@blueslukes Du hast hoffentlich alles gefunden? Dein toom Team wünscht dir ein schönes Wochenende. Und ist auf Twitter für dich da …"
"460","RT @elschy: Neuer Blogartikel: Baumärkte sind abhängig vom Engagement ihrer Mitarbeiter http://t.co/0abXx3wD #baumarkt #toom #münster"
"461","RT @kundenkunde: Schön, wenn man den Kundenservice auch mal loben kann: http://t.co/D80myeTE via @elschy #toom #baumarkt #muenster"
"462","@kundenkunde Das hören und lesen wir doch sehr, sehr gerne. Danke für das Lob, dein toom Team."
"463","@lukkywood Wir wünschen dem Papa einen paradiesischen Einkauf. Schönes Wochenende, dein toom Team!"
"464","@ducky_2 Viel Spaß, dein toom Team :-)"
"465","@slowtiger Hi! Kein drücken - wir arbeiten nur gezielt daran, das Problem für alle gut zu lösen. Bei Fragen helfen wir dir. Dein toom Team."
"466","@geroellheimer2 Dann wünschen wir dir viel Spaß beim Einkaufen! Dein toom Team!"
"467","@volkerschulz Schön, dass du bei uns warst. Liebe Grüße, dein toom Team."
"468","@dirkdreschel Hallo Dirk, danke für deinen Besuch. Alles gefunden?! Für Hilfe sprich uns gerne auch über Twitter an! Dein toom Team."
"469","@miniwo Jetzt sind wir ein wenig spät dran ... aber wir helfen demnächst auch gerne über Twitter weiter. Dein toom Team!"
"470","@ducky_2 Immer gerne! Wie können wir helfen? Dein toom Team!"
"471","Du willst mal professionell richtig auf den Putz hauen? Bewirb Dich – wir suchen Praktikanten im Online-Marketing http://t.co/GD6Sqz8Z"
"472","Schon Ideen fürs Wochenende? Wir hätten da gleich mal zwei. Aber zugegeben: Das Video zeigt absolute Profiliga. :) Praktischer und..."
"473","Das perfekte Mini-Office – nicht nur fürs Kinderzimmer. Jetzt als neue toom-Selbstbauidee downloaden unter http://t.co/LmtzYsrg"
"474","Deine Karriere ist dir nicht Latte? Dann besuche uns vom 20.-22.1. in Dresden  auf ""KarriereStart 2012"". Dein toom Team...."
"475","@steffi_ffm Hey Steffi, du hast hoffentlich alles gefunden? Wenn nicht ... wir twittern dir auch Hilfe :-) Dein toom Team!"
"476","@MadameDini DM geht leider nicht. ""Follow us"" bitte und schicke uns doch deine Mail-Adresse für genauere Infos. Dein toom Team."
"477","@MadameDini Die Kollegen waren zur Stelle, brauchen aber - das ist ein kritisches Maß - konkr. Angaben. Mehr Infos als DM. Dein toom Team."
"478","@madamedini Das twittern wir dir gerne morgen. Jetzt sind die Kollegen schon im wohlverdienten Feierabend. Dein toom Team!"
"479","@madamedini Hier - mit allem Zipp & Zapp. Aber wir können auch ein Taxi rufen?! :) Viel Spaß dir noch, dein toom Team.  http://t.co/yl7k1zSG"
"480","Der Knaller zum BL-Rückrundenstart: Mönchengladbach empfängt die Bayern. Wer macht in dieser Saison das Rennen? http://t.co/MyFdPLSF"
"481","@madamedini Hallo Dini, den nächsten Markt findest du in der Ulmenstr. 315. Der hat seit 9 Uhr offen. Einen schönen Tag, dein toom Team."
"482","Der Knaller zum BL-Rückrundenstart: Mönchengladbach empfängt die Bayern. Wer macht in dieser Saison das Rennen? http://t.co/lTp7bNSZ"
"483","Für 79,99 Euro die Nachbarn nerven? Kein Problem mit unserem (Bosch-)hammer-mäßigen „Deal der Woche“. Euer toom Team! http://t.co/Xsv2Tk9t"
"484","@joerg_k Davon kann man nie genug haben :) Wenn beim nächsten Einkauf Fragen auftachen - wir helfen auch über Twitter. Dein toom Team."
"485","@joerg_k Dann auf zum Kaminholz. Das gibt's heute im Angebot für 2,49 Euro :) Einen gemütlichen Abend wünscht Dir das toom Team."
"486","@xaeron ... und brennt, und brennt, und brennt. Sehr zu empfehlen - Dein toom Team! :)"
"487","Für einen Top-Sommergarten müssen wir bald schon ran. Aber wer hat den schönsten Wintergarten? Postet euer Bild auf http://t.co/7EdxO90u"
"488","@ch_schreiber Trouble? Wir versuchen unser Bestes in Sachen Service. Versuche es auch und sprich uns an. Auch über Twitter. Dein toom Team."
"489","@ducky_2 Wir hoffen, du bist fündig geworden?! Wenn nicht ... keine Scheu. Wir sind auch Online persönlich für Dich da! Dein toom Team."
"490","@stbwinter Dann wünschen wir Dir schönen Einkauf und erfolgreiches Heimwerken. Dein toom Team."
"491","Gucken, lachen aber bitte nicht nachmachen. Euer toom Team wünscht euch ein schönes Wochenende.  https://t.co/RbuItqp5"
"492","@dapema Schön, dass es Dir gefällt :) Und wenn du noch Hilfe brauchst - wir sind auch über Twitter für dich da. Tolles WE, Dein toom Team."
"493","Kaum Schnee in Sicht. Und der Wetterfrosch könnte obendrein noch die Steigbügel klar machen. Der Garten ruft. http://t.co/hop1lR3O"
"494","@djbekz Du hast bei uns hoffentlich alles gefunden? Wenn nicht, frage gerne bei uns nach. Dein toom Team."
"495","@freeskier1978 ... dann wünschen wir dir viel Spaß beim Einkaufen. Dein toom Team!"
"496","@ralfstranzenbac Glückwunsch! Dein toom Team."
"497","Aufgepasst auf den Straßen - heute fliegen traditionell die Weihnachtsbäume raus. Bleibt gesund und ein schönes Wochenende. Euer toom Team!"
"498","@hellojed Wir denken das könnte ohne Qualtitätsverlust schwierig werden :) Vielleicht finden wir ja was passendes für dich? Dein toom Team"
"499","@dennyramone Hast du alles gefunden, was du brauchst? Wenn nicht, frage einfach das toomTeam"
"500","@maochouchan, @Raeupchen. Ja, Goldspray gibt es in unseren toom Baumärkten.
 http://t.co/knVHBDam Euer toomteam"
"501","Happy New Year und auf ein tolles 2012 an alle unsere Freunde. Euer toom Team."
"502","Auch Carsten Klein gewinnt 203 Euro bei unserem Fan Jackpot. Das toom Team gratuliert.  http://t.co/618Yl1uO #gewinnspiel #preise"
"503","Fan Jackpot - Nele Tröndle gewinnt 203 Euro. Das toom Team gratuliert herzlichst.  http://t.co/Z7COuT2N #gewinnspiel #preise"
"504","Karsten Bley gewinnt 91 Euro beim Fan Jackpot. Das toom Team sagt: Glückwunsch. http://t.co/YShSwynm #gewinnspiel #preise"
"505","Spitze: Sarah Schwermer gewann bei unserem Fan Jackpot 278 Euro. http://t.co/f2XEWhcD #gewinnspiel #preise"
"506","Angelika Fromm räumte beim Fan Jackpot 109 Euro ab. Herzlichen Glückwunsch, dein toom Team. http://t.co/OuBZw4PU #gewinnspiel #preise"
"507","Das toom Team gratuliert Sabrina Kuhnke zum Gewinn des Fan Jackpots in Höhe von 116 Euro. http://t.co/q6WOrwbE #gewinnspiel #preise"
"508","Und noch einmal: Nancy Beutel gewinnt ihren Fan Jackpot mit 230 Euro. Das toom Team gratuliert. http://t.co/JiY5ws4p #gewinnspiel #preise"
"509","Abgeräumt: Andreas Knodel knackte den Fan Jackpot und gewinnt 230 Euro. Das toom Team gratuliert. http://t.co/biXgWeR5 #gewinnspiel #preise"
"510","Das toom Team gratuliert Susanne Lorenz zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/LpoY9IBR #gewinnspiel #preise"
"511","Das toom Team gratuliert Luis Sousa zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/rqfmLyPk #gewinnspiel #preise"
"512","Das toom Team gratuliert Katja Schmidt zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/gohZYDDH #gewinnspiel #preise"
"513","Das toom Team gratuliert Marcel Heußner zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/gQLNIP1c #gewinnspiel #preise"
"514","Das toom Team gratuliert Lisa Freitag zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/czdsGGhW #gewinnspiel #preise"
"515","Das toom Team gratuliert Nicole Tijanic zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/OPlOBK5k #gewinnspiel #preise"
"516","Das toom Team gratuliert Elif Yilmaz zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/dtbySUa5 #gewinnspiel #preise"
"517","Das toom Team gratuliert Erich Birnbaum zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/S8tVM9Sb #gewinnspiel #preise"
"518","Das toom Team gratuliert Nicky Hauser zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/t4b4QZN9 #gewinnspiel #preise"
"519","Das toom Team gratuliert Martina Polley zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/KZdqLw2r #gewinnspiel #preise"
"520","Das toom Team gratuliert Sebastian Volkmann zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/IGi4TDCG #gewinnspiel..."
"521","Das toom Team gratuliert Sandra Becker zum Gewinn des Fan Jackpots. Viel Spass beim Einkaufen! http://t.co/71BxDJE6 #gewinnspiel #preise"
"522","Wir verabschieden uns in die Weihnachtspause und wünschen Euch und Eurer Familie schöne Festtage! Euer toom Team"
"523","Das toom Team gratuliert Susanne Buschhorn zum Gewinn des Fan Jackpots. Viel Spass beim einkaufen! http://t.co/ZUUs2Wa4 #gewinnspiel #preise"
"524","Ab heute könnt Ihr auf http://t.co/DagOtdVO Euer Weihnachtsgeld ein wenig aufbessern!
Viel Spaß wünscht Euer toom Team."
"525","Selbstbauprofi des Monats bei toom Baumarkt http://t.co/Jg1X4jq5 Jetzt anmelden und Gewinnen. #Selbstbauprofi #Gewinnspiel #Preise"
"526","20.000 Fans auf Facebook. Vielen Dank! Ab dem 15.12. gibt es hier eine kleine Überraschung: http://t.co/diVrM6KT Euer toom-team #toomteam"
"527","Euer toom team wünscht Euch allen ein schönes Wochenende und einen tollen 3. Advent. #toomteam"
"528","http://t.co/XkexOLjv Jetzt toom Selbstbauprofi werden und einen 500Euro Einkaufs-Gutschein gewinnen!   #Gewinnspiel #Preise #Selbstbauprofi"
"529","Der Selbstbauprofi geht in die nächste Runde – zeigt uns was in Euch steckt! http://t.co/aZw4tKMo #Selbstbauprofi"
"530","Damit das Warten auf Weihnachten nicht so schwer fällt haben wir hier einige Überraschungen für Euch vorbereitet: http://t.co/YcHOa7iy"
"531","Hier Twittert ab sofort dein toom Team!"
